Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-24.01,0.654711,-24.01,0.654709,-24.01,0.654701,-24.01,0.654679,-24.01,0.654603,-24.01,0.654385,-24.01,0.653622,-24.01,0.651452,-24.01,0.643971,-24.01,0.623511,-24.01,0.561108,-24.01,0.436302,-24.01,0.245193,-24.01,0.108687,-24.01,0.0365706,-24.01,0.0123298,-24.01,0.00339007,-24.01,0.000789978
-22.01,0.585695,-22.01,0.585693,-22.01,0.585687,-22.01,0.585667,-22.01,0.585599,-22.01,0.585403,-22.01,0.584721,-22.01,0.58278,-22.01,0.576087,-22.01,0.557784,-22.01,0.501959,-22.01,0.39031,-22.01,0.219347,-22.01,0.09723,-22.01,0.0327156,-22.01,0.01103,-22.01,0.00303271,-22.01,0.000706703
-20.01,0.513183,-20.01,0.513181,-20.01,0.513175,-20.01,0.513158,-20.01,0.513098,-20.01,0.512927,-20.01,0.512329,-20.01,0.510629,-20.01,0.504764,-20.01,0.488727,-20.01,0.439814,-20.01,0.341987,-20.01,0.19219,-20.01,0.0851924,-20.01,0.0286652,-20.01,0.00966447,-20.01,0.00265724,-20.01,0.00061921
-18.01,0.440162,-18.01,0.44016,-18.01,0.440155,-18.01,0.44014,-18.01,0.440089,-18.01,0.439942,-18.01,0.439429,-18.01,0.437971,-18.01,0.432941,-18.01,0.419186,-18.01,0.377232,-18.01,0.293326,-18.01,0.164843,-18.01,0.0730703,-18.01,0.0245864,-18.01,0.0082893,-18.01,0.00227914,-18.01,0.000531101
-16.01,0.369701,-16.01,0.3697,-16.01,0.369695,-16.01,0.369683,-16.01,0.36964,-16.01,0.369516,-16.01,0.369086,-16.01,0.367861,-16.01,0.363636,-16.01,0.352083,-16.01,0.316845,-16.01,0.24637,-16.01,0.138455,-16.01,0.0613732,-16.01,0.0206506,-16.01,0.00696235,-16.01,0.00191429,-16.01,0.000446083
-14.01,0.304455,-14.01,0.304454,-14.01,0.30445,-14.01,0.30444,-14.01,0.304405,-14.01,0.304303,-14.01,0.303949,-14.01,0.30294,-14.01,0.29946,-14.01,0.289946,-14.01,0.260927,-14.01,0.20289,-14.01,0.11402,-14.01,0.0505419,-14.01,0.0170061,-14.01,0.00573362,-14.01,0.00157645,-14.01,0.000367357
-12.01,0.246302,-12.01,0.246301,-12.01,0.246298,-12.01,0.24629,-12.01,0.246262,-12.01,0.246179,-12.01,0.245892,-12.01,0.245076,-12.01,0.242262,-12.01,0.234565,-12.01,0.211089,-12.01,0.164137,-12.01,0.0922417,-12.01,0.0408881,-12.01,0.0137579,-12.01,0.00463846,-12.01,0.00127534,-12.01,0.00029719
-10.01,0.196208,-10.01,0.196208,-10.01,0.196206,-10.01,0.196199,-10.01,0.196176,-10.01,0.196111,-10.01,0.195882,-10.01,0.195232,-10.01,0.19299,-10.01,0.186858,-10.01,0.168157,-10.01,0.130754,-10.01,0.0734813,-10.01,0.0325721,-10.01,0.0109597,-10.01,0.00369508,-10.01,0.00101596,-10.01,0.000236746
-8.01,0.154308,-8.01,0.154308,-8.01,0.154306,-8.01,0.154301,-8.01,0.154283,-8.01,0.154231,-8.01,0.154052,-8.01,0.15354,-8.01,0.151777,-8.01,0.146955,-8.01,0.132247,-8.01,0.102832,-8.01,0.0577895,-8.01,0.0256164,-8.01,0.00861931,-8.01,0.002906,-8.01,0.000799002,-8.01,0.000186189
-6.01,0.120116,-6.01,0.120116,-6.01,0.120114,-6.01,0.12011,-6.01,0.120096,-6.01,0.120056,-6.01,0.119916,-6.01,0.119518,-6.01,0.118145,-6.01,0.114392,-6.01,0.102943,-6.01,0.0800458,-6.01,0.0449842,-6.01,0.0199402,-6.01,0.0067094,-6.01,0.00226207,-6.01,0.000621955,-6.01,0.000144933
