Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752,-30.01,0.548752
-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516,-28.01,0.459516
-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918,-26.01,0.376918
-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796,-24.01,0.305796
-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263,-22.01,0.248263
-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024,-20.01,0.204024
-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312,-18.01,0.171312
-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781,-16.01,0.14781
-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268,-14.01,0.131268
-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979,-12.01,0.11979
