Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-9 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-8 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 1e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 3e-7 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.000003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.00003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.0003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.001 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.003 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.01 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.03 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.1 mM,Inactivation: Test Potentials (mV),Calcium Concenteration = 0.3 mM
-8.01,8.44E-10,-8.01,8.44E-10,-8.01,8.44E-10,-8.01,8.44E-10,-8.01,8.44E-10,-8.01,8.44E-10,-8.01,8.44E-10,-8.01,8.43E-10,-8.01,8.43E-10,-8.01,8.42E-10,-8.01,8.37E-10,-8.01,8.26E-10,-8.01,7.93E-10,-8.01,7.21E-10,-8.01,6.30E-10,-8.01,5.75E-10,-8.01,5.38E-10,-8.01,4.95E-10
-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.40E-10,-6.01,7.38E-10,-6.01,7.34E-10,-6.01,7.24E-10,-6.01,6.93E-10,-6.01,6.30E-10,-6.01,5.52E-10,-6.01,5.03E-10,-6.01,4.72E-10,-6.01,4.36E-10
-4.01,6.61E-10,-4.01,6.61E-10,-4.01,6.61E-10,-4.01,6.61E-10,-4.01,6.61E-10,-4.01,6.61E-10,-4.01,6.61E-10,-4.01,6.60E-10,-4.01,6.60E-10,-4.01,6.59E-10,-4.01,6.55E-10,-4.01,6.45E-10,-4.01,6.16E-10,-4.01,5.61E-10,-4.01,4.92E-10,-4.01,4.49E-10,-4.01,4.22E-10,-4.01,3.92E-10
-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.99E-10,-2.01,5.98E-10,-2.01,5.97E-10,-2.01,5.93E-10,-2.01,5.84E-10,-2.01,5.57E-10,-2.01,5.08E-10,-2.01,4.47E-10,-2.01,4.09E-10,-2.01,3.85E-10,-2.01,3.60E-10
-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.51E-10,-0.01,5.50E-10,-0.01,5.49E-10,-0.01,5.46E-10,-0.01,5.37E-10,-0.01,5.12E-10,-0.01,4.68E-10,-0.01,4.13E-10,-0.01,3.79E-10,-0.01,3.58E-10,-0.01,3.38E-10
1.99,5.01E-10,1.99,5.01E-10,1.99,5.01E-10,1.99,5.01E-10,1.99,5.01E-10,1.99,5.01E-10,1.99,5.01E-10,1.99,5.01E-10,1.99,5.00E-10,1.99,4.99E-10,1.99,4.96E-10,1.99,4.87E-10,1.99,4.63E-10,1.99,4.22E-10,1.99,3.71E-10,1.99,3.41E-10,1.99,3.23E-10,1.99,3.06E-10
3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.84E-10,3.99,4.83E-10,3.99,4.80E-10,3.99,4.71E-10,3.99,4.48E-10,3.99,4.11E-10,3.99,3.66E-10,3.99,3.38E-10,3.99,3.22E-10,3.99,3.09E-10
5.99,4.64E-10,5.99,4.64E-10,5.99,4.64E-10,5.99,4.64E-10,5.99,4.64E-10,5.99,4.64E-10,5.99,4.64E-10,5.99,4.64E-10,5.99,4.63E-10,5.99,4.63E-10,5.99,4.60E-10,5.99,4.51E-10,5.99,4.29E-10,5.99,3.94E-10,5.99,3.51E-10,5.99,3.26E-10,5.99,3.13E-10,5.99,3.07E-10
7.99,4.51E-10,7.99,4.51E-10,7.99,4.51E-10,7.99,4.51E-10,7.99,4.51E-10,7.99,4.51E-10,7.99,4.51E-10,7.99,4.50E-10,7.99,4.50E-10,7.99,4.49E-10,7.99,4.46E-10,7.99,4.38E-10,7.99,4.16E-10,7.99,3.82E-10,7.99,3.42E-10,7.99,3.18E-10,7.99,3.07E-10,7.99,3.08E-10
9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.43E-10,9.99,4.42E-10,9.99,4.39E-10,9.99,4.31E-10,9.99,4.09E-10,9.99,3.76E-10,9.99,3.37E-10,9.99,3.14E-10,9.99,3.06E-10,9.99,3.13E-10
11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.41E-10,11.99,4.40E-10,11.99,4.37E-10,11.99,4.29E-10,11.99,4.07E-10,11.99,3.75E-10,11.99,3.36E-10,11.99,3.14E-10,11.99,3.08E-10,11.99,3.24E-10
13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.43E-10,13.99,4.42E-10,13.99,4.39E-10,13.99,4.31E-10,13.99,4.10E-10,13.99,3.77E-10,13.99,3.39E-10,13.99,3.17E-10,13.99,3.14E-10,13.99,3.40E-10
