environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
549,-6.30678e-5,-81.3632
549.1,-6.30678e-5,-81.3633
549.2,-6.30678e-5,-81.3633
549.3,-6.30678e-5,-81.3633
549.4,-6.30677e-5,-81.3634
549.5,-6.30677e-5,-81.3634
549.6,-6.30677e-5,-81.3635
549.7,-6.30677e-5,-81.3635
549.8,-6.30677e-5,-81.3636
549.9,-6.30676e-5,-81.3636
550,-6.30676e-5,-81.3637
550.1,-6.30676e-5,-81.3637
550.2,-6.30676e-5,-81.3638
550.3,-6.30676e-5,-81.3638
550.4,-6.30675e-5,-81.3639
550.5,-6.30675e-5,-81.3639
550.6,-6.30675e-5,-81.364
550.7,-6.30675e-5,-81.364
550.8,-6.30674e-5,-81.3641
550.9,-6.30674e-5,-81.3641
551,-6.30674e-5,-81.3642
551.1,-6.30674e-5,-81.3642
551.2,-6.30673e-5,-81.3643
551.3,-6.30673e-5,-81.3643
551.4,-6.30673e-5,-81.3644
551.5,-6.30673e-5,-81.3644
551.6,-6.30673e-5,-81.3645
551.7,-6.30672e-5,-81.3645
551.8,-6.30672e-5,-81.3646
551.9,-6.30672e-5,-81.3646
552,-6.30672e-5,-81.3646
552.1,-6.30671e-5,-81.3647
552.2,-6.30671e-5,-81.3647
552.3,-6.30671e-5,-81.3648
552.4,-6.3067e-5,-81.3648
552.5,-6.3067e-5,-81.3649
552.6,-6.3067e-5,-81.3649
552.7,-6.3067e-5,-81.365
552.8,-6.30669e-5,-81.365
552.9,-6.30669e-5,-81.3651
553,-6.30669e-5,-81.3651
553.1,-6.30669e-5,-81.3652
553.2,-6.30668e-5,-81.3652
553.3,-6.30668e-5,-81.3653
553.4,-6.30668e-5,-81.3653
553.5,-6.30667e-5,-81.3654
553.6,-6.30667e-5,-81.3654
553.7,-6.30667e-5,-81.3654
553.8,-6.30667e-5,-81.3655
553.9,-6.30666e-5,-81.3655
554,-6.30666e-5,-81.3656
554.1,-6.30666e-5,-81.3656
554.2,-6.30665e-5,-81.3657
554.3,-6.30665e-5,-81.3657
554.4,-6.30665e-5,-81.3658
554.5,-6.30664e-5,-81.3658
554.6,-6.30664e-5,-81.3659
554.7,-6.30664e-5,-81.3659
554.8,-6.30664e-5,-81.366
554.9,-6.30663e-5,-81.366
555,-6.30663e-5,-81.3661
555.1,-6.30663e-5,-81.3661
555.2,-6.30662e-5,-81.3661
555.3,-6.30662e-5,-81.3662
555.4,-6.30662e-5,-81.3662
555.5,-6.30661e-5,-81.3663
555.6,-6.30661e-5,-81.3663
555.7,-6.30661e-5,-81.3664
555.8,-6.3066e-5,-81.3664
555.9,-6.3066e-5,-81.3665
556,-6.3066e-5,-81.3665
556.1,-6.30659e-5,-81.3666
556.2,-6.30659e-5,-81.3666
556.3,-6.30659e-5,-81.3667
556.4,-6.30658e-5,-81.3667
556.5,-6.30658e-5,-81.3667
556.6,-6.30658e-5,-81.3668
556.7,-6.30657e-5,-81.3668
556.8,-6.30657e-5,-81.3669
556.9,-6.30657e-5,-81.3669
557,-6.30656e-5,-81.367
557.1,-6.30656e-5,-81.367
557.2,-6.30655e-5,-81.3671
557.3,-6.30655e-5,-81.3671
557.4,-6.30655e-5,-81.3672
557.5,-6.30654e-5,-81.3672
557.6,-6.30654e-5,-81.3672
557.7,-6.30654e-5,-81.3673
557.8,-6.30653e-5,-81.3673
557.9,-6.30653e-5,-81.3674
558,-6.30653e-5,-81.3674
558.1,-6.30652e-5,-81.3675
558.2,-6.30652e-5,-81.3675
558.3,-6.30651e-5,-81.3676
558.4,-6.30651e-5,-81.3676
558.5,-6.30651e-5,-81.3677
558.6,-6.3065e-5,-81.3677
558.7,-6.3065e-5,-81.3677
558.8,-6.30649e-5,-81.3678
558.9,-6.30649e-5,-81.3678
559,-6.30649e-5,-81.3679
559.1,-6.30648e-5,-81.3679
559.2,-6.30648e-5,-81.368
559.3,-6.30647e-5,-81.368
559.4,-6.30647e-5,-81.3681
559.5,-6.30647e-5,-81.3681
559.6,-6.30646e-5,-81.3681
559.7,-6.30646e-5,-81.3682
559.8,-6.30645e-5,-81.3682
559.9,-6.30645e-5,-81.3683
560,-6.30645e-5,-81.3683
560.1,-6.30644e-5,-81.3684
560.2,-6.30644e-5,-81.3684
560.3,-6.30643e-5,-81.3685
560.4,-6.30643e-5,-81.3685
560.5,-6.30643e-5,-81.3686
560.6,-6.30642e-5,-81.3686
560.7,-6.30642e-5,-81.3686
560.8,-6.30641e-5,-81.3687
560.9,-6.30641e-5,-81.3687
561,-6.3064e-5,-81.3688
561.1,-6.3064e-5,-81.3688
561.2,-6.3064e-5,-81.3689
561.3,-6.30639e-5,-81.3689
561.4,-6.30639e-5,-81.3689
561.5,-6.30638e-5,-81.369
561.6,-6.30638e-5,-81.369
561.7,-6.30637e-5,-81.3691
561.8,-6.30637e-5,-81.3691
561.9,-6.30636e-5,-81.3692
562,-6.30636e-5,-81.3692
562.1,-6.30636e-5,-81.3693
562.2,-6.30635e-5,-81.3693
562.3,-6.30635e-5,-81.3693
562.4,-6.30634e-5,-81.3694
562.5,-6.30634e-5,-81.3694
562.6,-6.30633e-5,-81.3695
562.7,-6.30633e-5,-81.3695
562.8,-6.30632e-5,-81.3696
562.9,-6.30632e-5,-81.3696
563,-6.30631e-5,-81.3696
563.1,-6.30631e-5,-81.3697
563.2,-6.30631e-5,-81.3697
563.3,-6.3063e-5,-81.3698
563.4,-6.3063e-5,-81.3698
563.5,-6.30629e-5,-81.3699
563.6,-6.30629e-5,-81.3699
563.7,-6.30628e-5,-81.37
563.8,-6.30628e-5,-81.37
563.9,-6.30627e-5,-81.37
564,-6.30627e-5,-81.3701
564.1,-6.30626e-5,-81.3701
564.2,-6.30626e-5,-81.3702
564.3,-6.30625e-5,-81.3702
564.4,-6.30625e-5,-81.3703
564.5,-6.30624e-5,-81.3703
564.6,-6.30624e-5,-81.3703
564.7,-6.30623e-5,-81.3704
564.8,-6.30623e-5,-81.3704
564.9,-6.30622e-5,-81.3705
565,-6.30622e-5,-81.3705
565.1,-6.30621e-5,-81.3706
565.2,-6.30621e-5,-81.3706
565.3,-6.3062e-5,-81.3706
565.4,-6.3062e-5,-81.3707
565.5,-6.30619e-5,-81.3707
565.6,-6.30619e-5,-81.3708
565.7,-6.30618e-5,-81.3708
565.8,-6.30618e-5,-81.3709
565.9,-6.30617e-5,-81.3709
566,-6.30617e-5,-81.3709
566.1,-6.30616e-5,-81.371
566.2,-6.30616e-5,-81.371
566.3,-6.30615e-5,-81.3711
566.4,-6.30615e-5,-81.3711
566.5,-6.30614e-5,-81.3712
566.6,-6.30614e-5,-81.3712
566.7,-6.30613e-5,-81.3712
566.8,-6.30613e-5,-81.3713
566.9,-6.30612e-5,-81.3713
567,-6.30612e-5,-81.3714
567.1,-6.30611e-5,-81.3714
567.2,-6.30611e-5,-81.3714
567.3,-6.3061e-5,-81.3715
567.4,-6.30609e-5,-81.3715
567.5,-6.30609e-5,-81.3716
567.6,-6.30608e-5,-81.3716
567.7,-6.30608e-5,-81.3717
567.8,-6.30607e-5,-81.3717
567.9,-6.30607e-5,-81.3717
568,-6.30606e-5,-81.3718
568.1,-6.30606e-5,-81.3718
568.2,-6.30605e-5,-81.3719
568.3,-6.30605e-5,-81.3719
568.4,-6.30604e-5,-81.372
568.5,-6.30604e-5,-81.372
568.6,-6.30603e-5,-81.372
568.7,-6.30602e-5,-81.3721
568.8,-6.30602e-5,-81.3721
568.9,-6.30601e-5,-81.3722
569,-6.30601e-5,-81.3722
569.1,-6.306e-5,-81.3722
569.2,-6.306e-5,-81.3723
569.3,-6.30599e-5,-81.3723
569.4,-6.30599e-5,-81.3724
569.5,-6.30598e-5,-81.3724
569.6,-6.30597e-5,-81.3724
569.7,-6.30597e-5,-81.3725
569.8,-6.30596e-5,-81.3725
569.9,-6.30596e-5,-81.3726
570,-6.30595e-5,-81.3726
570.1,-6.30595e-5,-81.3727
570.2,-6.30594e-5,-81.3727
570.3,-6.30593e-5,-81.3727
570.4,-6.30593e-5,-81.3728
570.5,-6.30592e-5,-81.3728
570.6,-6.30592e-5,-81.3729
570.7,-6.30591e-5,-81.3729
570.8,-6.30591e-5,-81.3729
570.9,-6.3059e-5,-81.373
571,-6.30589e-5,-81.373
571.1,-6.30589e-5,-81.3731
571.2,-6.30588e-5,-81.3731
571.3,-6.30588e-5,-81.3731
571.4,-6.30587e-5,-81.3732
571.5,-6.30586e-5,-81.3732
571.6,-6.30586e-5,-81.3733
571.7,-6.30585e-5,-81.3733
571.8,-6.30585e-5,-81.3733
571.9,-6.30584e-5,-81.3734
572,-6.30584e-5,-81.3734
572.1,-6.30583e-5,-81.3735
572.2,-6.30582e-5,-81.3735
572.3,-6.30582e-5,-81.3736
572.4,-6.30581e-5,-81.3736
572.5,-6.30581e-5,-81.3736
572.6,-6.3058e-5,-81.3737
572.7,-6.30579e-5,-81.3737
572.8,-6.30579e-5,-81.3738
572.9,-6.30578e-5,-81.3738
573,-6.30578e-5,-81.3738
573.1,-6.30577e-5,-81.3739
573.2,-6.30576e-5,-81.3739
573.3,-6.30576e-5,-81.374
573.4,-6.30575e-5,-81.374
573.5,-6.30574e-5,-81.374
573.6,-6.30574e-5,-81.3741
573.7,-6.30573e-5,-81.3741
573.8,-6.30573e-5,-81.3742
573.9,-6.30572e-5,-81.3742
574,-6.30571e-5,-81.3742
574.1,-6.30571e-5,-81.3743
574.2,-6.3057e-5,-81.3743
574.3,-6.30569e-5,-81.3744
574.4,-6.30569e-5,-81.3744
574.5,-6.30568e-5,-81.3744
574.6,-6.30568e-5,-81.3745
574.7,-6.30567e-5,-81.3745
574.8,-6.30566e-5,-81.3746
574.9,-6.30566e-5,-81.3746
575,-6.30565e-5,-81.3746
575.1,-6.30564e-5,-81.3747
575.2,-6.30564e-5,-81.3747
575.3,-6.30563e-5,-81.3748
575.4,-6.30563e-5,-81.3748
575.5,-6.30562e-5,-81.3748
575.6,-6.30561e-5,-81.3749
575.7,-6.30561e-5,-81.3749
575.8,-6.3056e-5,-81.3749
575.9,-6.30559e-5,-81.375
576,-6.30559e-5,-81.375
576.1,-6.30558e-5,-81.3751
576.2,-6.30557e-5,-81.3751
576.3,-6.30557e-5,-81.3751
576.4,-6.30556e-5,-81.3752
576.5,-6.30556e-5,-81.3752
576.6,-6.30555e-5,-81.3753
576.7,-6.30554e-5,-81.3753
576.8,-6.30554e-5,-81.3753
576.9,-6.30553e-5,-81.3754
577,-6.30552e-5,-81.3754
577.1,-6.30552e-5,-81.3755
577.2,-6.30551e-5,-81.3755
577.3,-6.3055e-5,-81.3755
577.4,-6.3055e-5,-81.3756
577.5,-6.30549e-5,-81.3756
577.6,-6.30548e-5,-81.3757
577.7,-6.30548e-5,-81.3757
577.8,-6.30547e-5,-81.3757
577.9,-6.30546e-5,-81.3758
578,-6.30546e-5,-81.3758
578.1,-6.30545e-5,-81.3758
578.2,-6.30544e-5,-81.3759
578.3,-6.30544e-5,-81.3759
578.4,-6.30543e-5,-81.376
578.5,-6.30542e-5,-81.376
578.6,-6.30542e-5,-81.376
578.7,-6.30541e-5,-81.3761
578.8,-6.3054e-5,-81.3761
578.9,-6.3054e-5,-81.3762
579,-6.30539e-5,-81.3762
579.1,-6.30538e-5,-81.3762
579.2,-6.30538e-5,-81.3763
579.3,-6.30537e-5,-81.3763
579.4,-6.30536e-5,-81.3763
579.5,-6.30536e-5,-81.3764
579.6,-6.30535e-5,-81.3764
579.7,-6.30534e-5,-81.3765
579.8,-6.30534e-5,-81.3765
579.9,-6.30533e-5,-81.3765
580,-6.30532e-5,-81.3766
580.1,-6.30531e-5,-81.3766
580.2,-6.30531e-5,-81.3767
580.3,-6.3053e-5,-81.3767
580.4,-6.30529e-5,-81.3767
580.5,-6.30529e-5,-81.3768
580.6,-6.30528e-5,-81.3768
580.7,-6.30527e-5,-81.3768
580.8,-6.30527e-5,-81.3769
580.9,-6.30526e-5,-81.3769
581,-6.30525e-5,-81.377
581.1,-6.30525e-5,-81.377
581.2,-6.30524e-5,-81.377
581.3,-6.30523e-5,-81.3771
581.4,-6.30522e-5,-81.3771
581.5,-6.30522e-5,-81.3771
581.6,-6.30521e-5,-81.3772
581.7,-6.3052e-5,-81.3772
581.8,-6.3052e-5,-81.3773
581.9,-6.30519e-5,-81.3773
582,-6.30518e-5,-81.3773
582.1,-6.30518e-5,-81.3774
582.2,-6.30517e-5,-81.3774
582.3,-6.30516e-5,-81.3774
582.4,-6.30515e-5,-81.3775
582.5,-6.30515e-5,-81.3775
582.6,-6.30514e-5,-81.3776
582.7,-6.30513e-5,-81.3776
582.8,-6.30513e-5,-81.3776
582.9,-6.30512e-5,-81.3777
583,-6.30511e-5,-81.3777
583.1,-6.3051e-5,-81.3777
583.2,-6.3051e-5,-81.3778
583.3,-6.30509e-5,-81.3778
583.4,-6.30508e-5,-81.3779
583.5,-6.30508e-5,-81.3779
583.6,-6.30507e-5,-81.3779
583.7,-6.30506e-5,-81.378
583.8,-6.30505e-5,-81.378
583.9,-6.30505e-5,-81.378
584,-6.30504e-5,-81.3781
584.1,-6.30503e-5,-81.3781
584.2,-6.30502e-5,-81.3782
584.3,-6.30502e-5,-81.3782
584.4,-6.30501e-5,-81.3782
584.5,-6.305e-5,-81.3783
584.6,-6.305e-5,-81.3783
584.7,-6.30499e-5,-81.3783
584.8,-6.30498e-5,-81.3784
584.9,-6.30497e-5,-81.3784
585,-6.30497e-5,-81.3784
585.1,-6.30496e-5,-81.3785
585.2,-6.30495e-5,-81.3785
585.3,-6.30494e-5,-81.3786
585.4,-6.30494e-5,-81.3786
585.5,-6.30493e-5,-81.3786
585.6,-6.30492e-5,-81.3787
585.7,-6.30492e-5,-81.3787
585.8,-6.30491e-5,-81.3787
585.9,-6.3049e-5,-81.3788
586,-6.30489e-5,-81.3788
586.1,-6.30489e-5,-81.3788
586.2,-6.30488e-5,-81.3789
586.3,-6.30487e-5,-81.3789
586.4,-6.30486e-5,-81.379
586.5,-6.30486e-5,-81.379
586.6,-6.30485e-5,-81.379
586.7,-6.30484e-5,-81.3791
586.8,-6.30483e-5,-81.3791
586.9,-6.30483e-5,-81.3791
587,-6.30482e-5,-81.3792
587.1,-6.30481e-5,-81.3792
587.2,-6.3048e-5,-81.3792
587.3,-6.3048e-5,-81.3793
587.4,-6.30479e-5,-81.3793
587.5,-6.30478e-5,-81.3794
587.6,-6.30477e-5,-81.3794
587.7,-6.30477e-5,-81.3794
587.8,-6.30476e-5,-81.3795
587.9,-6.30475e-5,-81.3795
588,-6.30474e-5,-81.3795
588.1,-6.30474e-5,-81.3796
588.2,-6.30473e-5,-81.3796
588.3,-6.30472e-5,-81.3796
588.4,-6.30471e-5,-81.3797
588.5,-6.30471e-5,-81.3797
588.6,-6.3047e-5,-81.3797
588.7,-6.30469e-5,-81.3798
588.8,-6.30468e-5,-81.3798
588.9,-6.30467e-5,-81.3799
589,-6.30467e-5,-81.3799
589.1,-6.30466e-5,-81.3799
589.2,-6.30465e-5,-81.38
589.3,-6.30464e-5,-81.38
589.4,-6.30464e-5,-81.38
589.5,-6.30463e-5,-81.3801
589.6,-6.30462e-5,-81.3801
589.7,-6.30461e-5,-81.3801
589.8,-6.30461e-5,-81.3802
589.9,-6.3046e-5,-81.3802
590,-6.30459e-5,-81.3802
590.1,-6.30458e-5,-81.3803
590.2,-6.30458e-5,-81.3803
590.3,-6.30457e-5,-81.3803
590.4,-6.30456e-5,-81.3804
590.5,-6.30455e-5,-81.3804
590.6,-6.30454e-5,-81.3805
590.7,-6.30454e-5,-81.3805
590.8,-6.30453e-5,-81.3805
590.9,-6.30452e-5,-81.3806
591,-6.30451e-5,-81.3806
591.1,-6.30451e-5,-81.3806
591.2,-6.3045e-5,-81.3807
591.3,-6.30449e-5,-81.3807
591.4,-6.30448e-5,-81.3807
591.5,-6.30447e-5,-81.3808
591.6,-6.30447e-5,-81.3808
591.7,-6.30446e-5,-81.3808
591.8,-6.30445e-5,-81.3809
591.9,-6.30444e-5,-81.3809
592,-6.30443e-5,-81.3809
592.1,-6.30443e-5,-81.381
592.2,-6.30442e-5,-81.381
592.3,-6.30441e-5,-81.381
592.4,-6.3044e-5,-81.3811
592.5,-6.3044e-5,-81.3811
592.6,-6.30439e-5,-81.3812
592.7,-6.30438e-5,-81.3812
592.8,-6.30437e-5,-81.3812
592.9,-6.30436e-5,-81.3813
593,-6.30436e-5,-81.3813
593.1,-6.30435e-5,-81.3813
593.2,-6.30434e-5,-81.3814
593.3,-6.30433e-5,-81.3814
593.4,-6.30432e-5,-81.3814
593.5,-6.30432e-5,-81.3815
593.6,-6.30431e-5,-81.3815
593.7,-6.3043e-5,-81.3815
593.8,-6.30429e-5,-81.3816
593.9,-6.30428e-5,-81.3816
594,-6.30428e-5,-81.3816
594.1,-6.30427e-5,-81.3817
594.2,-6.30426e-5,-81.3817
594.3,-6.30425e-5,-81.3817
594.4,-6.30424e-5,-81.3818
594.5,-6.30424e-5,-81.3818
594.6,-6.30423e-5,-81.3818
594.7,-6.30422e-5,-81.3819
594.8,-6.30421e-5,-81.3819
594.9,-6.3042e-5,-81.3819
595,-6.3042e-5,-81.382
595.1,-6.30419e-5,-81.382
595.2,-6.30418e-5,-81.382
595.3,-6.30417e-5,-81.3821
595.4,-6.30416e-5,-81.3821
595.5,-6.30416e-5,-81.3821
595.6,-6.30415e-5,-81.3822
595.7,-6.30414e-5,-81.3822
595.8,-6.30413e-5,-81.3822
595.9,-6.30412e-5,-81.3823
596,-6.30412e-5,-81.3823
596.1,-6.30411e-5,-81.3823
596.2,-6.3041e-5,-81.3824
596.3,-6.30409e-5,-81.3824
596.4,-6.30408e-5,-81.3824
596.5,-6.30408e-5,-81.3825
596.6,-6.30407e-5,-81.3825
596.7,-6.30406e-5,-81.3825
596.8,-6.30405e-5,-81.3826
596.9,-6.30404e-5,-81.3826
597,-6.30403e-5,-81.3826
597.1,-6.30403e-5,-81.3827
597.2,-6.30402e-5,-81.3827
597.3,-6.30401e-5,-81.3827
597.4,-6.304e-5,-81.3828
597.5,-6.30399e-5,-81.3828
597.6,-6.30399e-5,-81.3828
597.7,-6.30398e-5,-81.3829
597.8,-6.30397e-5,-81.3829
597.9,-6.30396e-5,-81.3829
598,-6.30395e-5,-81.383
598.1,-6.30394e-5,-81.383
598.2,-6.30394e-5,-81.383
598.3,-6.30393e-5,-81.3831
598.4,-6.30392e-5,-81.3831
598.5,-6.30391e-5,-81.3831
598.6,-6.3039e-5,-81.3832
598.7,-6.3039e-5,-81.3832
598.8,-6.30389e-5,-81.3832
598.9,-6.30388e-5,-81.3833
599,-6.30387e-5,-81.3833
599.1,-6.30386e-5,-81.3833
599.2,-6.30385e-5,-81.3834
599.3,-6.30385e-5,-81.3834
599.4,-6.30384e-5,-81.3834
599.5,-6.30383e-5,-81.3835
599.6,-6.30382e-5,-81.3835
599.7,-6.30381e-5,-81.3835
599.8,-6.3038e-5,-81.3836
599.9,-6.3038e-5,-81.3836
600,-6.30379e-5,-81.3836
600.1,-6.30378e-5,-81.3837
600.2,-6.30377e-5,-81.3837
600.3,-6.30376e-5,-81.3837
600.4,-6.30375e-5,-81.3838
600.5,-6.30375e-5,-81.3838
600.6,-6.30374e-5,-81.3838
600.7,-6.30373e-5,-81.3839
600.8,-6.30372e-5,-81.3839
600.9,-6.30371e-5,-81.3839
601,-6.3037e-5,-81.384
601.1,-6.3037e-5,-81.384
601.2,-6.30369e-5,-81.384
601.3,-6.30368e-5,-81.3841
601.4,-6.30367e-5,-81.3841
601.5,-6.30366e-5,-81.3841
601.6,-6.30365e-5,-81.3842
601.7,-6.30365e-5,-81.3842
601.8,-6.30364e-5,-81.3842
601.9,-6.30363e-5,-81.3843
602,-6.30362e-5,-81.3843
602.1,-6.30361e-5,-81.3843
602.2,-6.3036e-5,-81.3844
602.3,-6.3036e-5,-81.3844
602.4,-6.30359e-5,-81.3844
602.5,-6.30358e-5,-81.3845
602.6,-6.30357e-5,-81.3845
602.7,-6.30356e-5,-81.3845
602.8,-6.30355e-5,-81.3845
602.9,-6.30354e-5,-81.3846
603,-6.30354e-5,-81.3846
603.1,-6.30353e-5,-81.3846
603.2,-6.30352e-5,-81.3847
603.3,-6.30351e-5,-81.3847
603.4,-6.3035e-5,-81.3847
603.5,-6.30349e-5,-81.3848
603.6,-6.30349e-5,-81.3848
603.7,-6.30348e-5,-81.3848
603.8,-6.30347e-5,-81.3849
603.9,-6.30346e-5,-81.3849
604,-6.30345e-5,-81.3849
604.1,-6.30344e-5,-81.385
604.2,-6.30343e-5,-81.385
604.3,-6.30343e-5,-81.385
604.4,-6.30342e-5,-81.3851
604.5,-6.30341e-5,-81.3851
604.6,-6.3034e-5,-81.3851
604.7,-6.30339e-5,-81.3852
604.8,-6.30338e-5,-81.3852
604.9,-6.30337e-5,-81.3852
605,-6.30337e-5,-81.3852
605.1,-6.30336e-5,-81.3853
605.2,-6.30335e-5,-81.3853
605.3,-6.30334e-5,-81.3853
605.4,-6.30333e-5,-81.3854
605.5,-6.30332e-5,-81.3854
605.6,-6.30332e-5,-81.3854
605.7,-6.30331e-5,-81.3855
605.8,-6.3033e-5,-81.3855
605.9,-6.30329e-5,-81.3855
606,-6.30328e-5,-81.3856
606.1,-6.30327e-5,-81.3856
606.2,-6.30326e-5,-81.3856
606.3,-6.30326e-5,-81.3857
606.4,-6.30325e-5,-81.3857
606.5,-6.30324e-5,-81.3857
606.6,-6.30323e-5,-81.3857
606.7,-6.30322e-5,-81.3858
606.8,-6.30321e-5,-81.3858
606.9,-6.3032e-5,-81.3858
607,-6.3032e-5,-81.3859
607.1,-6.30319e-5,-81.3859
607.2,-6.30318e-5,-81.3859
607.3,-6.30317e-5,-81.386
607.4,-6.30316e-5,-81.386
607.5,-6.30315e-5,-81.386
607.6,-6.30314e-5,-81.3861
607.7,-6.30313e-5,-81.3861
607.8,-6.30313e-5,-81.3861
607.9,-6.30312e-5,-81.3862
608,-6.30311e-5,-81.3862
608.1,-6.3031e-5,-81.3862
608.2,-6.30309e-5,-81.3862
608.3,-6.30308e-5,-81.3863
608.4,-6.30307e-5,-81.3863
608.5,-6.30307e-5,-81.3863
608.6,-6.30306e-5,-81.3864
608.7,-6.30305e-5,-81.3864
608.8,-6.30304e-5,-81.3864
608.9,-6.30303e-5,-81.3865
609,-6.30302e-5,-81.3865
609.1,-6.30301e-5,-81.3865
609.2,-6.303e-5,-81.3866
609.3,-6.303e-5,-81.3866
609.4,-6.30299e-5,-81.3866
609.5,-6.30298e-5,-81.3866
609.6,-6.30297e-5,-81.3867
609.7,-6.30296e-5,-81.3867
609.8,-6.30295e-5,-81.3867
609.9,-6.30294e-5,-81.3868
610,-6.30294e-5,-81.3868
610.1,-6.30293e-5,-81.3868
610.2,-6.30292e-5,-81.3869
610.3,-6.30291e-5,-81.3869
610.4,-6.3029e-5,-81.3869
610.5,-6.30289e-5,-81.3869
610.6,-6.30288e-5,-81.387
610.7,-6.30287e-5,-81.387
610.8,-6.30287e-5,-81.387
610.9,-6.30286e-5,-81.3871
611,-6.30285e-5,-81.3871
611.1,-6.30284e-5,-81.3871
611.2,-6.30283e-5,-81.3872
611.3,-6.30282e-5,-81.3872
611.4,-6.30281e-5,-81.3872
611.5,-6.3028e-5,-81.3872
611.6,-6.3028e-5,-81.3873
611.7,-6.30279e-5,-81.3873
611.8,-6.30278e-5,-81.3873
611.9,-6.30277e-5,-81.3874
612,-6.30276e-5,-81.3874
612.1,-6.30275e-5,-81.3874
612.2,-6.30274e-5,-81.3875
612.3,-6.30273e-5,-81.3875
612.4,-6.30273e-5,-81.3875
612.5,-6.30272e-5,-81.3875
612.6,-6.30271e-5,-81.3876
612.7,-6.3027e-5,-81.3876
612.8,-6.30269e-5,-81.3876
612.9,-6.30268e-5,-81.3877
613,-6.30267e-5,-81.3877
613.1,-6.30266e-5,-81.3877
613.2,-6.30266e-5,-81.3878
613.3,-6.30265e-5,-81.3878
613.4,-6.30264e-5,-81.3878
613.5,-6.30263e-5,-81.3878
613.6,-6.30262e-5,-81.3879
613.7,-6.30261e-5,-81.3879
613.8,-6.3026e-5,-81.3879
613.9,-6.30259e-5,-81.388
614,-6.30258e-5,-81.388
614.1,-6.30258e-5,-81.388
614.2,-6.30257e-5,-81.388
614.3,-6.30256e-5,-81.3881
614.4,-6.30255e-5,-81.3881
614.5,-6.30254e-5,-81.3881
614.6,-6.30253e-5,-81.3882
614.7,-6.30252e-5,-81.3882
614.8,-6.30251e-5,-81.3882
614.9,-6.30251e-5,-81.3883
615,-6.3025e-5,-81.3883
615.1,-6.30249e-5,-81.3883
615.2,-6.30248e-5,-81.3883
615.3,-6.30247e-5,-81.3884
615.4,-6.30246e-5,-81.3884
615.5,-6.30245e-5,-81.3884
615.6,-6.30244e-5,-81.3885
615.7,-6.30243e-5,-81.3885
615.8,-6.30243e-5,-81.3885
615.9,-6.30242e-5,-81.3885
616,-6.30241e-5,-81.3886
616.1,-6.3024e-5,-81.3886
616.2,-6.30239e-5,-81.3886
616.3,-6.30238e-5,-81.3887
616.4,-6.30237e-5,-81.3887
616.5,-6.30236e-5,-81.3887
616.6,-6.30236e-5,-81.3887
616.7,-6.30235e-5,-81.3888
616.8,-6.30234e-5,-81.3888
616.9,-6.30233e-5,-81.3888
617,-6.30232e-5,-81.3889
617.1,-6.30231e-5,-81.3889
617.2,-6.3023e-5,-81.3889
617.3,-6.30229e-5,-81.389
617.4,-6.30228e-5,-81.389
617.5,-6.30228e-5,-81.389
617.6,-6.30227e-5,-81.389
617.7,-6.30226e-5,-81.3891
617.8,-6.30225e-5,-81.3891
617.9,-6.30224e-5,-81.3891
618,-6.30223e-5,-81.3892
618.1,-6.30222e-5,-81.3892
618.2,-6.30221e-5,-81.3892
618.3,-6.3022e-5,-81.3892
618.4,-6.3022e-5,-81.3893
618.5,-6.30219e-5,-81.3893
618.6,-6.30218e-5,-81.3893
618.7,-6.30217e-5,-81.3894
618.8,-6.30216e-5,-81.3894
618.9,-6.30215e-5,-81.3894
619,-6.30214e-5,-81.3894
619.1,-6.30213e-5,-81.3895
619.2,-6.30212e-5,-81.3895
619.3,-6.30211e-5,-81.3895
619.4,-6.30211e-5,-81.3896
619.5,-6.3021e-5,-81.3896
619.6,-6.30209e-5,-81.3896
619.7,-6.30208e-5,-81.3896
619.8,-6.30207e-5,-81.3897
619.9,-6.30206e-5,-81.3897
620,-6.30205e-5,-81.3897
620.1,-6.30204e-5,-81.3897
620.2,-6.30203e-5,-81.3898
620.3,-6.30203e-5,-81.3898
620.4,-6.30202e-5,-81.3898
620.5,-6.30201e-5,-81.3899
620.6,-6.302e-5,-81.3899
620.7,-6.30199e-5,-81.3899
620.8,-6.30198e-5,-81.3899
620.9,-6.30197e-5,-81.39
621,-6.30196e-5,-81.39
621.1,-6.30195e-5,-81.39
621.2,-6.30195e-5,-81.3901
621.3,-6.30194e-5,-81.3901
621.4,-6.30193e-5,-81.3901
621.5,-6.30192e-5,-81.3901
621.6,-6.30191e-5,-81.3902
621.7,-6.3019e-5,-81.3902
621.8,-6.30189e-5,-81.3902
621.9,-6.30188e-5,-81.3903
622,-6.30187e-5,-81.3903
622.1,-6.30186e-5,-81.3903
622.2,-6.30186e-5,-81.3903
622.3,-6.30185e-5,-81.3904
622.4,-6.30184e-5,-81.3904
622.5,-6.30183e-5,-81.3904
622.6,-6.30182e-5,-81.3904
622.7,-6.30181e-5,-81.3905
622.8,-6.3018e-5,-81.3905
622.9,-6.30179e-5,-81.3905
623,-6.30178e-5,-81.3906
623.1,-6.30177e-5,-81.3906
623.2,-6.30177e-5,-81.3906
623.3,-6.30176e-5,-81.3906
623.4,-6.30175e-5,-81.3907
623.5,-6.30174e-5,-81.3907
