environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
247.7,-0.426685,-1.22063
247.8,-0.426297,-1.25024
247.9,-0.425908,-1.27989
248,-0.425518,-1.30956
248.1,-0.425127,-1.33927
248.2,-0.424735,-1.369
248.3,-0.424341,-1.39877
248.4,-0.423947,-1.42856
248.5,-0.423551,-1.45838
248.6,-0.423154,-1.48823
248.7,-0.422756,-1.51812
248.8,-0.422356,-1.54803
248.9,-0.421956,-1.57797
249,-0.421554,-1.60794
249.1,-0.421151,-1.63794
249.2,-0.420747,-1.66797
249.3,-0.420342,-1.69804
249.4,-0.419935,-1.72813
249.5,-0.419527,-1.75825
249.6,-0.419118,-1.78841
249.7,-0.418708,-1.81859
249.8,-0.418297,-1.84881
249.9,-0.417884,-1.87905
250,-0.41747,-1.90933
250.1,-0.417055,-1.93964
250.2,-0.416639,-1.96998
250.3,-0.416222,-2.00035
250.4,-0.415803,-2.03075
250.5,-0.415383,-2.06119
250.6,-0.414962,-2.09165
250.7,-0.41454,-2.12215
250.8,-0.414116,-2.15268
250.9,-0.413692,-2.18324
251,-0.413266,-2.21383
251.1,-0.412838,-2.24446
251.2,-0.41241,-2.27512
251.3,-0.41198,-2.30581
251.4,-0.411549,-2.33653
251.5,-0.411117,-2.36728
251.6,-0.410684,-2.39807
251.7,-0.410249,-2.42889
251.8,-0.409814,-2.45975
251.9,-0.409377,-2.49063
252,-0.408938,-2.52155
252.1,-0.408499,-2.55251
252.2,-0.408058,-2.58349
252.3,-0.407616,-2.61451
252.4,-0.407173,-2.64557
252.5,-0.406728,-2.67665
252.6,-0.406282,-2.70777
252.7,-0.405835,-2.73893
252.8,-0.405387,-2.77012
252.9,-0.404938,-2.80134
253,-0.404487,-2.8326
253.1,-0.404035,-2.86389
253.2,-0.403582,-2.89522
253.3,-0.403127,-2.92658
253.4,-0.402671,-2.95797
253.5,-0.402214,-2.9894
253.6,-0.401756,-3.02087
253.7,-0.401297,-3.05237
253.8,-0.400836,-3.0839
253.9,-0.400374,-3.11547
254,-0.39991,-3.14708
254.1,-0.399446,-3.17872
254.2,-0.39898,-3.2104
254.3,-0.398513,-3.24211
254.4,-0.398045,-3.27386
254.5,-0.397575,-3.30564
254.6,-0.397104,-3.33746
254.7,-0.396632,-3.36932
254.8,-0.396158,-3.40121
254.9,-0.395684,-3.43314
255,-0.395208,-3.46511
255.1,-0.394731,-3.49711
255.2,-0.394252,-3.52915
255.3,-0.393772,-3.56122
255.4,-0.393291,-3.59334
255.5,-0.392809,-3.62549
255.6,-0.392325,-3.65767
255.7,-0.39184,-3.6899
255.8,-0.391354,-3.72216
255.9,-0.390867,-3.75446
256,-0.390378,-3.7868
256.1,-0.389888,-3.81917
256.2,-0.389397,-3.85158
256.3,-0.388904,-3.88404
256.4,-0.38841,-3.91652
256.5,-0.387915,-3.94905
256.6,-0.387419,-3.98162
256.7,-0.386921,-4.01422
256.8,-0.386422,-4.04687
256.9,-0.385922,-4.07955
257,-0.38542,-4.11227
257.1,-0.384918,-4.14503
257.2,-0.384414,-4.17783
257.3,-0.383908,-4.21067
257.4,-0.383402,-4.24355
257.5,-0.382894,-4.27646
257.6,-0.382384,-4.30942
257.7,-0.381874,-4.34242
257.8,-0.381362,-4.37545
257.9,-0.380849,-4.40853
258,-0.380335,-4.44165
258.1,-0.379819,-4.47481
258.2,-0.379302,-4.508
258.3,-0.378784,-4.54124
258.4,-0.378265,-4.57452
258.5,-0.377744,-4.60784
258.6,-0.377222,-4.6412
258.7,-0.376699,-4.6746
258.8,-0.376174,-4.70805
258.9,-0.375648,-4.74153
259,-0.375121,-4.77506
259.1,-0.374593,-4.80862
259.2,-0.374063,-4.84223
259.3,-0.373532,-4.87588
259.4,-0.373,-4.90958
259.5,-0.372467,-4.94331
259.6,-0.371932,-4.97709
259.7,-0.371396,-5.01091
259.8,-0.370858,-5.04477
259.9,-0.37032,-5.07867
260,-0.36978,-5.11262
260.1,-0.369239,-5.14661
260.2,-0.368696,-5.18064
260.3,-0.368153,-5.21472
260.4,-0.367608,-5.24884
260.5,-0.367062,-5.283
260.6,-0.366514,-5.31721
260.7,-0.365965,-5.35146
260.8,-0.365415,-5.38575
260.9,-0.364864,-5.42009
261,-0.364312,-5.45447
261.1,-0.363758,-5.4889
261.2,-0.363203,-5.52337
261.3,-0.362646,-5.55788
261.4,-0.362089,-5.59244
261.5,-0.36153,-5.62705
261.6,-0.36097,-5.66169
261.7,-0.360409,-5.69639
261.8,-0.359846,-5.73113
261.9,-0.359282,-5.76591
262,-0.358717,-5.80074
262.1,-0.358151,-5.83561
262.2,-0.357583,-5.87053
262.3,-0.357015,-5.9055
262.4,-0.356444,-5.94051
262.5,-0.355873,-5.97557
262.6,-0.355301,-6.01067
262.7,-0.354727,-6.04582
262.8,-0.354152,-6.08102
262.9,-0.353576,-6.11626
263,-0.352998,-6.15155
263.1,-0.35242,-6.18689
263.2,-0.35184,-6.22228
263.3,-0.351259,-6.25771
263.4,-0.350676,-6.29318
263.5,-0.350093,-6.32871
263.6,-0.349508,-6.36428
263.7,-0.348922,-6.3999
263.8,-0.348335,-6.43557
263.9,-0.347746,-6.47129
264,-0.347157,-6.50705
264.1,-0.346566,-6.54286
264.2,-0.345974,-6.57872
264.3,-0.345381,-6.61463
264.4,-0.344786,-6.65059
264.5,-0.344191,-6.6866
264.6,-0.343594,-6.72265
264.7,-0.342996,-6.75876
264.8,-0.342397,-6.79491
264.9,-0.341797,-6.83111
265,-0.341195,-6.86736
265.1,-0.340593,-6.90366
265.2,-0.339989,-6.94001
265.3,-0.339384,-6.97641
265.4,-0.338778,-7.01286
265.5,-0.338171,-7.04936
265.6,-0.337562,-7.08592
265.7,-0.336952,-7.12252
265.8,-0.336342,-7.15917
265.9,-0.33573,-7.19587
266,-0.335117,-7.23262
266.1,-0.334503,-7.26942
266.2,-0.333887,-7.30628
266.3,-0.333271,-7.34318
266.4,-0.332654,-7.38014
266.5,-0.332035,-7.41715
266.6,-0.331415,-7.45421
266.7,-0.330794,-7.49132
266.8,-0.330172,-7.52848
266.9,-0.329549,-7.56569
267,-0.328925,-7.60296
267.1,-0.3283,-7.64028
267.2,-0.327673,-7.67765
267.3,-0.327046,-7.71507
267.4,-0.326417,-7.75254
267.5,-0.325788,-7.79007
267.6,-0.325157,-7.82765
267.7,-0.324526,-7.86529
267.8,-0.323893,-7.90297
267.9,-0.323259,-7.94071
268,-0.322624,-7.9785
268.1,-0.321988,-8.01635
268.2,-0.321351,-8.05425
268.3,-0.320713,-8.0922
268.4,-0.320074,-8.13021
268.5,-0.319434,-8.16827
268.6,-0.318793,-8.20639
268.7,-0.318151,-8.24456
268.8,-0.317508,-8.28278
268.9,-0.316864,-8.32106
269,-0.316219,-8.35939
269.1,-0.315573,-8.39778
269.2,-0.314926,-8.43622
269.3,-0.314278,-8.47471
269.4,-0.313629,-8.51327
269.5,-0.312979,-8.55187
269.6,-0.312328,-8.59053
269.7,-0.311676,-8.62925
269.8,-0.311023,-8.66802
269.9,-0.31037,-8.70685
270,-0.309715,-8.74574
270.1,-0.309059,-8.78468
270.2,-0.308403,-8.82367
270.3,-0.307745,-8.86272
270.4,-0.307087,-8.90183
270.5,-0.306428,-8.941
270.6,-0.305768,-8.98022
270.7,-0.305107,-9.01949
270.8,-0.304445,-9.05883
270.9,-0.303782,-9.09822
271,-0.303118,-9.13766
271.1,-0.302454,-9.17717
271.2,-0.301789,-9.21673
271.3,-0.301123,-9.25635
271.4,-0.300456,-9.29603
271.5,-0.299788,-9.33576
271.6,-0.299119,-9.37555
271.7,-0.29845,-9.4154
271.8,-0.297779,-9.45531
271.9,-0.297108,-9.49527
272,-0.296437,-9.53529
272.1,-0.295764,-9.57537
272.2,-0.295091,-9.61551
272.3,-0.294416,-9.65571
272.4,-0.293742,-9.69596
272.5,-0.293066,-9.73628
272.6,-0.29239,-9.77665
272.7,-0.291712,-9.81708
272.8,-0.291035,-9.85757
272.9,-0.290356,-9.89812
273,-0.289677,-9.93873
273.1,-0.288997,-9.97939
273.2,-0.288316,-10.0201
273.3,-0.287635,-10.0609
273.4,-0.286953,-10.1017
273.5,-0.28627,-10.1427
273.6,-0.285587,-10.1836
273.7,-0.284903,-10.2246
273.8,-0.284219,-10.2657
273.9,-0.283533,-10.3069
274,-0.282848,-10.3481
274.1,-0.282161,-10.3893
274.2,-0.281474,-10.4307
274.3,-0.280787,-10.472
274.4,-0.280099,-10.5135
274.5,-0.27941,-10.555
274.6,-0.278721,-10.5965
274.7,-0.278031,-10.6382
274.8,-0.27734,-10.6799
274.9,-0.276649,-10.7216
275,-0.275958,-10.7634
275.1,-0.275266,-10.8053
275.2,-0.274574,-10.8472
275.3,-0.273881,-10.8892
275.4,-0.273187,-10.9313
275.5,-0.272494,-10.9734
275.6,-0.271799,-11.0155
275.7,-0.271105,-11.0578
275.8,-0.270409,-11.1001
275.9,-0.269714,-11.1424
276,-0.269018,-11.1848
276.1,-0.268321,-11.2273
276.2,-0.267625,-11.2699
276.3,-0.266927,-11.3125
276.4,-0.26623,-11.3551
276.5,-0.265532,-11.3979
276.6,-0.264834,-11.4407
276.7,-0.264135,-11.4835
276.8,-0.263436,-11.5264
276.9,-0.262737,-11.5694
277,-0.262037,-11.6124
277.1,-0.261337,-11.6555
277.2,-0.260637,-11.6987
277.3,-0.259937,-11.7419
277.4,-0.259236,-11.7852
277.5,-0.258535,-11.8286
277.6,-0.257834,-11.872
277.7,-0.257133,-11.9155
277.8,-0.256431,-11.959
277.9,-0.255729,-12.0026
278,-0.255027,-12.0463
278.1,-0.254325,-12.09
278.2,-0.253623,-12.1338
278.3,-0.25292,-12.1776
278.4,-0.252218,-12.2215
278.5,-0.251515,-12.2655
278.6,-0.250812,-12.3096
278.7,-0.250109,-12.3537
278.8,-0.249406,-12.3978
278.9,-0.248703,-12.4421
279,-0.247999,-12.4863
279.1,-0.247296,-12.5307
279.2,-0.246593,-12.5751
279.3,-0.245889,-12.6196
279.4,-0.245186,-12.6641
279.5,-0.244483,-12.7088
279.6,-0.243779,-12.7534
279.7,-0.243076,-12.7982
279.8,-0.242372,-12.843
279.9,-0.241669,-12.8878
280,-0.240966,-12.9328
280.1,-0.240263,-12.9777
280.2,-0.239559,-13.0228
280.3,-0.238856,-13.0679
280.4,-0.238153,-13.1131
280.5,-0.23745,-13.1583
280.6,-0.236748,-13.2036
280.7,-0.236045,-13.249
280.8,-0.235343,-13.2944
280.9,-0.23464,-13.3399
281,-0.233938,-13.3855
281.1,-0.233236,-13.4311
281.2,-0.232535,-13.4768
281.3,-0.231833,-13.5226
281.4,-0.231132,-13.5684
281.5,-0.230431,-13.6143
281.6,-0.22973,-13.6602
281.7,-0.22903,-13.7062
281.8,-0.228329,-13.7523
281.9,-0.227629,-13.7984
282,-0.22693,-13.8446
282.1,-0.22623,-13.8909
282.2,-0.225531,-13.9372
282.3,-0.224833,-13.9836
282.4,-0.224134,-14.03
282.5,-0.223436,-14.0766
282.6,-0.222739,-14.1231
282.7,-0.222041,-14.1698
282.8,-0.221345,-14.2165
282.9,-0.220648,-14.2633
283,-0.219952,-14.3101
283.1,-0.219257,-14.357
283.2,-0.218562,-14.4039
283.3,-0.217867,-14.451
283.4,-0.217173,-14.4981
283.5,-0.216479,-14.5452
283.6,-0.215786,-14.5924
283.7,-0.215093,-14.6397
283.8,-0.214401,-14.687
283.9,-0.21371,-14.7345
284,-0.213019,-14.7819
284.1,-0.212328,-14.8295
284.2,-0.211638,-14.8771
284.3,-0.210949,-14.9247
284.4,-0.21026,-14.9724
284.5,-0.209572,-15.0202
284.6,-0.208885,-15.0681
284.7,-0.208198,-15.116
284.8,-0.207512,-15.164
284.9,-0.206826,-15.212
285,-0.206141,-15.2601
285.1,-0.205457,-15.3083
285.2,-0.204774,-15.3565
285.3,-0.204091,-15.4048
285.4,-0.203409,-15.4532
285.5,-0.202727,-15.5016
285.6,-0.202047,-15.5501
285.7,-0.201367,-15.5986
285.8,-0.200688,-15.6472
285.9,-0.20001,-15.6959
286,-0.199332,-15.7446
286.1,-0.198655,-15.7934
286.2,-0.197979,-15.8423
286.3,-0.197304,-15.8912
286.4,-0.19663,-15.9402
286.5,-0.195956,-15.9893
286.6,-0.195284,-16.0384
286.7,-0.194612,-16.0876
286.8,-0.193941,-16.1368
286.9,-0.193271,-16.1861
287,-0.192602,-16.2355
287.1,-0.191934,-16.2849
287.2,-0.191266,-16.3344
287.3,-0.1906,-16.384
287.4,-0.189935,-16.4336
287.5,-0.18927,-16.4833
287.6,-0.188607,-16.5331
287.7,-0.187944,-16.5829
287.8,-0.187282,-16.6328
287.9,-0.186622,-16.6827
288,-0.185962,-16.7327
288.1,-0.185303,-16.7828
288.2,-0.184646,-16.8329
288.3,-0.183989,-16.8831
288.4,-0.183333,-16.9333
288.5,-0.182679,-16.9837
288.6,-0.182025,-17.034
288.7,-0.181373,-17.0845
288.8,-0.180721,-17.135
288.9,-0.180071,-17.1856
289,-0.179422,-17.2362
289.1,-0.178774,-17.2869
289.2,-0.178126,-17.3377
289.3,-0.17748,-17.3885
289.4,-0.176835,-17.4394
289.5,-0.176192,-17.4904
289.6,-0.175549,-17.5414
289.7,-0.174908,-17.5924
289.8,-0.174267,-17.6436
289.9,-0.173628,-17.6948
290,-0.17299,-17.7461
290.1,-0.172353,-17.7974
290.2,-0.171717,-17.8488
290.3,-0.171083,-17.9003
290.4,-0.170449,-17.9518
290.5,-0.169817,-18.0034
290.6,-0.169186,-18.0551
290.7,-0.168556,-18.1068
290.8,-0.167927,-18.1586
290.9,-0.1673,-18.2104
291,-0.166674,-18.2623
291.1,-0.166049,-18.3143
291.2,-0.165425,-18.3664
291.3,-0.164803,-18.4185
291.4,-0.164181,-18.4706
291.5,-0.163561,-18.5229
291.6,-0.162942,-18.5752
291.7,-0.162325,-18.6275
291.8,-0.161709,-18.68
291.9,-0.161094,-18.7325
292,-0.16048,-18.785
292.1,-0.159867,-18.8377
292.2,-0.159256,-18.8904
292.3,-0.158646,-18.9431
292.4,-0.158037,-18.9959
292.5,-0.15743,-19.0488
292.6,-0.156824,-19.1018
292.7,-0.156219,-19.1548
292.8,-0.155616,-19.2079
292.9,-0.155013,-19.2611
293,-0.154413,-19.3143
293.1,-0.153813,-19.3676
293.2,-0.153215,-19.4209
293.3,-0.152618,-19.4744
293.4,-0.152022,-19.5279
293.5,-0.151428,-19.5814
293.6,-0.150835,-19.6351
293.7,-0.150243,-19.6888
293.8,-0.149652,-19.7425
293.9,-0.149063,-19.7964
294,-0.148475,-19.8503
294.1,-0.147889,-19.9042
294.2,-0.147304,-19.9583
294.3,-0.14672,-20.0124
294.4,-0.146138,-20.0665
294.5,-0.145556,-20.1208
294.6,-0.144977,-20.1751
294.7,-0.144398,-20.2295
294.8,-0.143821,-20.284
294.9,-0.143245,-20.3385
295,-0.142671,-20.3931
295.1,-0.142097,-20.4477
295.2,-0.141525,-20.5025
295.3,-0.140955,-20.5573
295.4,-0.140386,-20.6122
295.5,-0.139818,-20.6671
295.6,-0.139251,-20.7222
295.7,-0.138686,-20.7773
295.8,-0.138122,-20.8324
295.9,-0.137559,-20.8877
296,-0.136998,-20.943
296.1,-0.136438,-20.9984
296.2,-0.13588,-21.0539
296.3,-0.135322,-21.1094
296.4,-0.134766,-21.165
296.5,-0.134212,-21.2207
296.6,-0.133658,-21.2765
296.7,-0.133106,-21.3323
296.8,-0.132555,-21.3882
296.9,-0.132006,-21.4442
297,-0.131458,-21.5003
297.1,-0.130911,-21.5564
297.2,-0.130366,-21.6126
297.3,-0.129821,-21.6689
297.4,-0.129278,-21.7253
297.5,-0.128737,-21.7818
297.6,-0.128196,-21.8383
297.7,-0.127657,-21.8949
297.8,-0.127119,-21.9516
297.9,-0.126583,-22.0084
298,-0.126048,-22.0652
298.1,-0.125514,-22.1222
298.2,-0.124981,-22.1792
298.3,-0.12445,-22.2363
298.4,-0.12392,-22.2934
298.5,-0.123391,-22.3507
298.6,-0.122863,-22.408
298.7,-0.122337,-22.4654
298.8,-0.121812,-22.5229
298.9,-0.121288,-22.5805
299,-0.120765,-22.6382
299.1,-0.120244,-22.6959
299.2,-0.119724,-22.7538
299.3,-0.119205,-22.8117
299.4,-0.118687,-22.8697
299.5,-0.118171,-22.9278
299.6,-0.117655,-22.986
299.7,-0.117141,-23.0442
299.8,-0.116629,-23.1026
299.9,-0.116117,-23.161
300,-0.115607,-23.2195
300.1,-0.115097,-23.2782
300.2,-0.114589,-23.3369
300.3,-0.114083,-23.3956
300.4,-0.113577,-23.4545
300.5,-0.113073,-23.5135
300.6,-0.112569,-23.5725
300.7,-0.112067,-23.6317
300.8,-0.111567,-23.6909
300.9,-0.111067,-23.7503
301,-0.110568,-23.8097
301.1,-0.110071,-23.8692
301.2,-0.109575,-23.9288
301.3,-0.10908,-23.9885
301.4,-0.108586,-24.0483
301.5,-0.108093,-24.1082
301.6,-0.107601,-24.1682
301.7,-0.107111,-24.2282
301.8,-0.106622,-24.2884
301.9,-0.106134,-24.3487
302,-0.105646,-24.409
302.1,-0.10516,-24.4695
302.2,-0.104676,-24.53
302.3,-0.104192,-24.5907
302.4,-0.103709,-24.6514
302.5,-0.103228,-24.7123
302.6,-0.102748,-24.7732
302.7,-0.102268,-24.8343
302.8,-0.10179,-24.8954
302.9,-0.101313,-24.9567
303,-0.100837,-25.018
303.1,-0.100362,-25.0794
303.2,-0.0998883,-25.141
303.3,-0.0994156,-25.2026
303.4,-0.0989439,-25.2644
303.5,-0.0984734,-25.3262
303.6,-0.0980039,-25.3882
303.7,-0.0975355,-25.4502
303.8,-0.0970681,-25.5124
303.9,-0.0966018,-25.5747
304,-0.0961366,-25.637
304.1,-0.0956724,-25.6995
304.2,-0.0952093,-25.7621
304.3,-0.0947472,-25.8248
304.4,-0.0942862,-25.8875
304.5,-0.0938263,-25.9504
304.6,-0.0933673,-26.0134
304.7,-0.0929095,-26.0765
304.8,-0.0924527,-26.1397
304.9,-0.0919969,-26.2031
305,-0.0915421,-26.2665
305.1,-0.0910884,-26.33
305.2,-0.0906358,-26.3937
305.3,-0.0901841,-26.4574
305.4,-0.0897335,-26.5213
305.5,-0.0892839,-26.5853
305.6,-0.0888354,-26.6493
305.7,-0.0883879,-26.7135
305.8,-0.0879414,-26.7778
305.9,-0.0874959,-26.8422
306,-0.0870515,-26.9068
306.1,-0.086608,-26.9714
306.2,-0.0861656,-27.0362
306.3,-0.0857243,-27.101
306.4,-0.0852839,-27.166
306.5,-0.0848446,-27.2311
306.6,-0.0844062,-27.2963
306.7,-0.0839689,-27.3616
306.8,-0.0835326,-27.427
306.9,-0.0830974,-27.4926
307,-0.0826631,-27.5582
307.1,-0.0822299,-27.624
307.2,-0.0817977,-27.6899
307.3,-0.0813665,-27.7559
307.4,-0.0809363,-27.822
307.5,-0.0805071,-27.8882
307.6,-0.080079,-27.9546
307.7,-0.0796518,-28.021
307.8,-0.0792257,-28.0876
307.9,-0.0788006,-28.1543
308,-0.0783766,-28.2211
308.1,-0.0779535,-28.2881
308.2,-0.0775315,-28.3551
308.3,-0.0771104,-28.4223
308.4,-0.0766905,-28.4896
308.5,-0.0762715,-28.557
308.6,-0.0758535,-28.6245
308.7,-0.0754366,-28.6922
308.8,-0.0750207,-28.7599
308.9,-0.0746059,-28.8278
309,-0.074192,-28.8958
309.1,-0.0737792,-28.9639
309.2,-0.0733674,-29.0322
309.3,-0.0729567,-29.1006
309.4,-0.072547,-29.169
309.5,-0.0721383,-29.2376
309.6,-0.0717306,-29.3064
309.7,-0.071324,-29.3752
309.8,-0.0709185,-29.4442
309.9,-0.070514,-29.5133
310,-0.0701105,-29.5825
310.1,-0.0697081,-29.6518
310.2,-0.0693067,-29.7213
310.3,-0.0689064,-29.7909
310.4,-0.0685071,-29.8606
310.5,-0.0681089,-29.9304
310.6,-0.0677117,-30.0004
310.7,-0.0673156,-30.0705
310.8,-0.0669206,-30.1407
310.9,-0.0665266,-30.211
311,-0.0661337,-30.2814
311.1,-0.0657418,-30.352
311.2,-0.065351,-30.4227
311.3,-0.0649613,-30.4935
311.4,-0.0645727,-30.5645
311.5,-0.0641851,-30.6356
311.6,-0.0637987,-30.7068
311.7,-0.0634133,-30.7781
311.8,-0.063029,-30.8495
311.9,-0.0626457,-30.9211
312,-0.0622636,-30.9928
312.1,-0.0618826,-31.0647
312.2,-0.0615026,-31.1366
312.3,-0.0611238,-31.2087
312.4,-0.060746,-31.2809
312.5,-0.0603694,-31.3533
312.6,-0.0599938,-31.4257
312.7,-0.0596194,-31.4983
312.8,-0.0592461,-31.5711
312.9,-0.0588739,-31.6439
313,-0.0585028,-31.7169
313.1,-0.0581328,-31.79
313.2,-0.057764,-31.8633
313.3,-0.0573962,-31.9366
313.4,-0.0570296,-32.0101
313.5,-0.0566641,-32.0838
313.6,-0.0562998,-32.1575
313.7,-0.0559366,-32.2314
313.8,-0.0555745,-32.3055
313.9,-0.0552136,-32.3796
314,-0.0548538,-32.4539
314.1,-0.0544952,-32.5283
314.2,-0.0541377,-32.6029
314.3,-0.0537813,-32.6776
314.4,-0.0534261,-32.7524
314.5,-0.0530721,-32.8273
314.6,-0.0527192,-32.9024
314.7,-0.0523675,-32.9776
314.8,-0.0520169,-33.053
314.9,-0.0516675,-33.1285
315,-0.0513193,-33.2041
315.1,-0.0509723,-33.2798
315.2,-0.0506264,-33.3557
315.3,-0.0502817,-33.4317
315.4,-0.0499382,-33.5079
315.5,-0.0495958,-33.5842
315.6,-0.0492547,-33.6606
315.7,-0.0489147,-33.7372
315.8,-0.0485759,-33.8139
315.9,-0.0482383,-33.8907
316,-0.0479019,-33.9677
316.1,-0.0475667,-34.0448
316.2,-0.0472326,-34.1221
316.3,-0.0468998,-34.1995
316.4,-0.0465682,-34.277
316.5,-0.0462378,-34.3547
316.6,-0.0459086,-34.4325
316.7,-0.0455806,-34.5105
316.8,-0.0452538,-34.5886
316.9,-0.0449282,-34.6668
317,-0.0446038,-34.7452
317.1,-0.0442807,-34.8237
317.2,-0.0439588,-34.9024
317.3,-0.0436381,-34.9812
317.4,-0.0433186,-35.0601
317.5,-0.0430003,-35.1392
317.6,-0.0426833,-35.2184
317.7,-0.0423674,-35.2978
317.8,-0.0420529,-35.3773
317.9,-0.0417395,-35.457
318,-0.0414274,-35.5368
318.1,-0.0411165,-35.6168
318.2,-0.0408069,-35.6969
318.3,-0.0404985,-35.7772
318.4,-0.0401913,-35.8576
318.5,-0.0398854,-35.9382
318.6,-0.0395807,-36.0189
318.7,-0.0392773,-36.0997
318.8,-0.0389751,-36.1807
318.9,-0.0386741,-36.2619
319,-0.0383744,-36.3432
319.1,-0.038076,-36.4247
319.2,-0.0377788,-36.5063
319.3,-0.0374829,-36.5881
319.4,-0.0371882,-36.67
319.5,-0.0368948,-36.7521
319.6,-0.0366026,-36.8343
319.7,-0.0363117,-36.9167
319.8,-0.0360221,-36.9993
319.9,-0.0357337,-37.082
320,-0.0354466,-37.1648
320.1,-0.0351607,-37.2478
320.2,-0.0348761,-37.331
320.3,-0.0345928,-37.4144
320.4,-0.0343108,-37.4979
320.5,-0.03403,-37.5815
320.6,-0.0337505,-37.6654
320.7,-0.0334722,-37.7494
320.8,-0.0331953,-37.8335
320.9,-0.0329196,-37.9178
321,-0.0326452,-38.0023
321.1,-0.032372,-38.087
321.2,-0.0321001,-38.1718
321.3,-0.0318296,-38.2567
321.4,-0.0315602,-38.3419
321.5,-0.0312922,-38.4272
321.6,-0.0310255,-38.5127
321.7,-0.03076,-38.5984
321.8,-0.0304958,-38.6842
321.9,-0.0302329,-38.7702
322,-0.0299713,-38.8564
322.1,-0.0297109,-38.9427
322.2,-0.0294519,-39.0292
322.3,-0.0291941,-39.1159
322.4,-0.0289376,-39.2028
322.5,-0.0286824,-39.2899
322.6,-0.0284285,-39.3771
322.7,-0.0281759,-39.4645
322.8,-0.0279245,-39.5521
322.9,-0.0276745,-39.6399
323,-0.0274257,-39.7278
323.1,-0.0271783,-39.8159
323.2,-0.0269321,-39.9043
323.3,-0.0266872,-39.9928
323.4,-0.0264436,-40.0814
323.5,-0.0262013,-40.1703
323.6,-0.0259602,-40.2594
323.7,-0.0257205,-40.3486
323.8,-0.0254821,-40.4381
323.9,-0.0252449,-40.5277
324,-0.0250091,-40.6175
324.1,-0.0247745,-40.7075
324.2,-0.0245412,-40.7977
324.3,-0.0243093,-40.8881
324.4,-0.0240786,-40.9787
324.5,-0.0238492,-41.0695
324.6,-0.0236211,-41.1605
324.7,-0.0233943,-41.2517
324.8,-0.0231687,-41.3431
324.9,-0.0229445,-41.4347
325,-0.0227216,-41.5265
325.1,-0.0224999,-41.6185
325.2,-0.0222796,-41.7107
325.3,-0.0220605,-41.8031
325.4,-0.0218428,-41.8957
325.5,-0.0216263,-41.9885
325.6,-0.0214111,-42.0815
325.7,-0.0211972,-42.1747
325.8,-0.0209846,-42.2682
325.9,-0.0207733,-42.3618
326,-0.0205632,-42.4557
326.1,-0.0203545,-42.5498
326.2,-0.020147,-42.6441
326.3,-0.0199409,-42.7386
326.4,-0.019736,-42.8334
326.5,-0.0195324,-42.9283
326.6,-0.0193301,-43.0235
326.7,-0.0191291,-43.1189
326.8,-0.0189293,-43.2145
326.9,-0.0187309,-43.3103
327,-0.0185337,-43.4064
327.1,-0.0183378,-43.5027
327.2,-0.0181432,-43.5992
327.3,-0.0179499,-43.696
327.4,-0.0177579,-43.793
327.5,-0.0175671,-43.8902
327.6,-0.0173776,-43.9876
327.7,-0.0171894,-44.0853
327.8,-0.0170024,-44.1832
327.9,-0.0168168,-44.2814
328,-0.0166324,-44.3797
328.1,-0.0164493,-44.4784
328.2,-0.0162674,-44.5772
328.3,-0.0160868,-44.6763
328.4,-0.0159075,-44.7757
328.5,-0.0157295,-44.8753
328.6,-0.0155527,-44.9751
328.7,-0.0153772,-45.0752
328.8,-0.0152029,-45.1756
328.9,-0.0150299,-45.2762
329,-0.0148582,-45.377
329.1,-0.0146877,-45.4781
329.2,-0.0145185,-45.5794
329.3,-0.0143505,-45.681
329.4,-0.0141838,-45.7829
329.5,-0.0140184,-45.885
329.6,-0.0138542,-45.9874
329.7,-0.0136912,-46.09
329.8,-0.0135295,-46.1929
329.9,-0.013369,-46.2961
330,-0.0132098,-46.3995
330.1,-0.0130518,-46.5032
330.2,-0.012895,-46.6071
330.3,-0.0127395,-46.7113
330.4,-0.0125852,-46.8158
330.5,-0.0124322,-46.9206
330.6,-0.0122803,-47.0256
330.7,-0.0121297,-47.1309
330.8,-0.0119804,-47.2365
330.9,-0.0118322,-47.3424
331,-0.0116853,-47.4485
331.1,-0.0115396,-47.5549
331.2,-0.0113951,-47.6616
331.3,-0.0112518,-47.7686
331.4,-0.0111097,-47.8758
331.5,-0.0109688,-47.9834
331.6,-0.0108291,-48.0912
331.7,-0.0106906,-48.1993
331.8,-0.0105534,-48.3077
331.9,-0.0104173,-48.4164
332,-0.0102824,-48.5254
332.1,-0.0101487,-48.6346
332.2,-0.0100162,-48.7442
332.3,-0.00988484,-48.8541
332.4,-0.00975469,-48.9642
332.5,-0.00962571,-49.0747
332.6,-0.00949791,-49.1854
332.7,-0.00937127,-49.2964
332.8,-0.0092458,-49.4078
332.9,-0.0091215,-49.5194
333,-0.00899835,-49.6313
333.1,-0.00887636,-49.7436
333.2,-0.00875553,-49.8561
333.3,-0.00863584,-49.969
333.4,-0.0085173,-50.0821
333.5,-0.00839989,-50.1956
333.6,-0.00828363,-50.3094
333.7,-0.0081685,-50.4234
333.8,-0.0080545,-50.5378
333.9,-0.00794162,-50.6525
334,-0.00782987,-50.7675
334.1,-0.00771924,-50.8828
334.2,-0.00760972,-50.9985
334.3,-0.00750131,-51.1144
334.4,-0.007394,-51.2307
