environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
563.8,-0.000252683,-81.2027
563.9,-0.000252687,-81.2028
564,-0.000252691,-81.203
564.1,-0.000252695,-81.2032
564.2,-0.000252699,-81.2033
564.3,-0.000252702,-81.2035
564.4,-0.000252706,-81.2037
564.5,-0.00025271,-81.2038
564.6,-0.000252714,-81.204
564.7,-0.000252718,-81.2042
564.8,-0.000252721,-81.2043
564.9,-0.000252725,-81.2045
565,-0.000252729,-81.2047
565.1,-0.000252732,-81.2048
565.2,-0.000252736,-81.205
565.3,-0.00025274,-81.2052
565.4,-0.000252744,-81.2053
565.5,-0.000252747,-81.2055
565.6,-0.000252751,-81.2057
565.7,-0.000252755,-81.2058
565.8,-0.000252758,-81.206
565.9,-0.000252762,-81.2062
566,-0.000252765,-81.2063
566.1,-0.000252769,-81.2065
566.2,-0.000252773,-81.2067
566.3,-0.000252776,-81.2068
566.4,-0.00025278,-81.207
566.5,-0.000252783,-81.2072
566.6,-0.000252787,-81.2073
566.7,-0.000252791,-81.2075
566.8,-0.000252794,-81.2077
566.9,-0.000252798,-81.2078
567,-0.000252801,-81.208
567.1,-0.000252805,-81.2082
567.2,-0.000252808,-81.2083
567.3,-0.000252812,-81.2085
567.4,-0.000252815,-81.2087
567.5,-0.000252819,-81.2088
567.6,-0.000252822,-81.209
567.7,-0.000252825,-81.2091
567.8,-0.000252829,-81.2093
567.9,-0.000252832,-81.2095
568,-0.000252836,-81.2096
568.1,-0.000252839,-81.2098
568.2,-0.000252843,-81.21
568.3,-0.000252846,-81.2101
568.4,-0.000252849,-81.2103
568.5,-0.000252853,-81.2104
568.6,-0.000252856,-81.2106
568.7,-0.000252859,-81.2108
568.8,-0.000252863,-81.2109
568.9,-0.000252866,-81.2111
569,-0.000252869,-81.2113
569.1,-0.000252873,-81.2114
569.2,-0.000252876,-81.2116
569.3,-0.000252879,-81.2117
569.4,-0.000252883,-81.2119
569.5,-0.000252886,-81.2121
569.6,-0.000252889,-81.2122
569.7,-0.000252892,-81.2124
569.8,-0.000252896,-81.2125
569.9,-0.000252899,-81.2127
570,-0.000252902,-81.2129
570.1,-0.000252905,-81.213
570.2,-0.000252908,-81.2132
570.3,-0.000252912,-81.2133
570.4,-0.000252915,-81.2135
570.5,-0.000252918,-81.2137
570.6,-0.000252921,-81.2138
570.7,-0.000252924,-81.214
570.8,-0.000252927,-81.2141
570.9,-0.000252931,-81.2143
571,-0.000252934,-81.2145
571.1,-0.000252937,-81.2146
571.2,-0.00025294,-81.2148
571.3,-0.000252943,-81.2149
571.4,-0.000252946,-81.2151
571.5,-0.000252949,-81.2153
571.6,-0.000252952,-81.2154
571.7,-0.000252955,-81.2156
571.8,-0.000252958,-81.2157
571.9,-0.000252961,-81.2159
572,-0.000252964,-81.216
572.1,-0.000252967,-81.2162
572.2,-0.00025297,-81.2164
572.3,-0.000252973,-81.2165
572.4,-0.000252976,-81.2167
572.5,-0.000252979,-81.2168
572.6,-0.000252982,-81.217
572.7,-0.000252985,-81.2171
572.8,-0.000252988,-81.2173
572.9,-0.000252991,-81.2175
573,-0.000252994,-81.2176
573.1,-0.000252997,-81.2178
573.2,-0.000253,-81.2179
573.3,-0.000253003,-81.2181
573.4,-0.000253006,-81.2182
573.5,-0.000253009,-81.2184
573.6,-0.000253012,-81.2185
573.7,-0.000253014,-81.2187
573.8,-0.000253017,-81.2189
573.9,-0.00025302,-81.219
574,-0.000253023,-81.2192
574.1,-0.000253026,-81.2193
574.2,-0.000253029,-81.2195
574.3,-0.000253032,-81.2196
574.4,-0.000253034,-81.2198
574.5,-0.000253037,-81.2199
574.6,-0.00025304,-81.2201
574.7,-0.000253043,-81.2202
574.8,-0.000253045,-81.2204
574.9,-0.000253048,-81.2205
575,-0.000253051,-81.2207
575.1,-0.000253054,-81.2209
575.2,-0.000253057,-81.221
575.3,-0.000253059,-81.2212
575.4,-0.000253062,-81.2213
575.5,-0.000253065,-81.2215
575.6,-0.000253067,-81.2216
575.7,-0.00025307,-81.2218
575.8,-0.000253073,-81.2219
575.9,-0.000253075,-81.2221
576,-0.000253078,-81.2222
576.1,-0.000253081,-81.2224
576.2,-0.000253083,-81.2225
576.3,-0.000253086,-81.2227
576.4,-0.000253089,-81.2228
576.5,-0.000253091,-81.223
576.6,-0.000253094,-81.2231
576.7,-0.000253097,-81.2233
576.8,-0.000253099,-81.2234
576.9,-0.000253102,-81.2236
577,-0.000253104,-81.2237
577.1,-0.000253107,-81.2239
577.2,-0.00025311,-81.224
577.3,-0.000253112,-81.2242
577.4,-0.000253115,-81.2243
577.5,-0.000253117,-81.2245
577.6,-0.00025312,-81.2246
577.7,-0.000253122,-81.2248
577.8,-0.000253125,-81.2249
577.9,-0.000253127,-81.2251
578,-0.00025313,-81.2252
578.1,-0.000253132,-81.2254
578.2,-0.000253135,-81.2255
578.3,-0.000253137,-81.2257
578.4,-0.00025314,-81.2258
578.5,-0.000253142,-81.226
578.6,-0.000253145,-81.2261
578.7,-0.000253147,-81.2263
578.8,-0.00025315,-81.2264
578.9,-0.000253152,-81.2266
579,-0.000253154,-81.2267
579.1,-0.000253157,-81.2269
579.2,-0.000253159,-81.227
579.3,-0.000253162,-81.2272
579.4,-0.000253164,-81.2273
579.5,-0.000253166,-81.2275
579.6,-0.000253169,-81.2276
579.7,-0.000253171,-81.2277
579.8,-0.000253174,-81.2279
579.9,-0.000253176,-81.228
580,-0.000253178,-81.2282
580.1,-0.000253181,-81.2283
580.2,-0.000253183,-81.2285
580.3,-0.000253185,-81.2286
580.4,-0.000253188,-81.2288
580.5,-0.00025319,-81.2289
580.6,-0.000253192,-81.2291
580.7,-0.000253195,-81.2292
580.8,-0.000253197,-81.2294
580.9,-0.000253199,-81.2295
581,-0.000253201,-81.2296
581.1,-0.000253204,-81.2298
581.2,-0.000253206,-81.2299
581.3,-0.000253208,-81.2301
581.4,-0.00025321,-81.2302
581.5,-0.000253213,-81.2304
581.6,-0.000253215,-81.2305
581.7,-0.000253217,-81.2307
581.8,-0.000253219,-81.2308
581.9,-0.000253221,-81.2309
582,-0.000253224,-81.2311
582.1,-0.000253226,-81.2312
582.2,-0.000253228,-81.2314
582.3,-0.00025323,-81.2315
582.4,-0.000253232,-81.2317
582.5,-0.000253234,-81.2318
582.6,-0.000253237,-81.2319
582.7,-0.000253239,-81.2321
582.8,-0.000253241,-81.2322
582.9,-0.000253243,-81.2324
583,-0.000253245,-81.2325
583.1,-0.000253247,-81.2327
583.2,-0.000253249,-81.2328
583.3,-0.000253251,-81.2329
583.4,-0.000253254,-81.2331
583.5,-0.000253256,-81.2332
583.6,-0.000253258,-81.2334
583.7,-0.00025326,-81.2335
583.8,-0.000253262,-81.2337
583.9,-0.000253264,-81.2338
584,-0.000253266,-81.2339
584.1,-0.000253268,-81.2341
584.2,-0.00025327,-81.2342
584.3,-0.000253272,-81.2344
584.4,-0.000253274,-81.2345
584.5,-0.000253276,-81.2346
584.6,-0.000253278,-81.2348
584.7,-0.00025328,-81.2349
584.8,-0.000253282,-81.2351
584.9,-0.000253284,-81.2352
585,-0.000253286,-81.2353
585.1,-0.000253288,-81.2355
585.2,-0.00025329,-81.2356
585.3,-0.000253292,-81.2358
585.4,-0.000253294,-81.2359
585.5,-0.000253296,-81.236
585.6,-0.000253298,-81.2362
585.7,-0.0002533,-81.2363
585.8,-0.000253302,-81.2365
585.9,-0.000253304,-81.2366
586,-0.000253305,-81.2367
586.1,-0.000253307,-81.2369
586.2,-0.000253309,-81.237
586.3,-0.000253311,-81.2372
586.4,-0.000253313,-81.2373
586.5,-0.000253315,-81.2374
586.6,-0.000253317,-81.2376
586.7,-0.000253319,-81.2377
586.8,-0.00025332,-81.2379
586.9,-0.000253322,-81.238
587,-0.000253324,-81.2381
587.1,-0.000253326,-81.2383
587.2,-0.000253328,-81.2384
587.3,-0.00025333,-81.2385
587.4,-0.000253331,-81.2387
587.5,-0.000253333,-81.2388
587.6,-0.000253335,-81.239
587.7,-0.000253337,-81.2391
587.8,-0.000253339,-81.2392
587.9,-0.00025334,-81.2394
588,-0.000253342,-81.2395
588.1,-0.000253344,-81.2396
588.2,-0.000253346,-81.2398
588.3,-0.000253347,-81.2399
588.4,-0.000253349,-81.24
588.5,-0.000253351,-81.2402
588.6,-0.000253353,-81.2403
588.7,-0.000253354,-81.2405
588.8,-0.000253356,-81.2406
588.9,-0.000253358,-81.2407
589,-0.00025336,-81.2409
589.1,-0.000253361,-81.241
589.2,-0.000253363,-81.2411
589.3,-0.000253365,-81.2413
589.4,-0.000253366,-81.2414
589.5,-0.000253368,-81.2415
589.6,-0.00025337,-81.2417
589.7,-0.000253371,-81.2418
589.8,-0.000253373,-81.2419
589.9,-0.000253375,-81.2421
590,-0.000253376,-81.2422
590.1,-0.000253378,-81.2423
590.2,-0.00025338,-81.2425
590.3,-0.000253381,-81.2426
590.4,-0.000253383,-81.2427
590.5,-0.000253384,-81.2429
590.6,-0.000253386,-81.243
590.7,-0.000253388,-81.2431
590.8,-0.000253389,-81.2433
590.9,-0.000253391,-81.2434
591,-0.000253392,-81.2435
591.1,-0.000253394,-81.2437
591.2,-0.000253396,-81.2438
591.3,-0.000253397,-81.2439
591.4,-0.000253399,-81.2441
591.5,-0.0002534,-81.2442
591.6,-0.000253402,-81.2443
591.7,-0.000253403,-81.2445
591.8,-0.000253405,-81.2446
591.9,-0.000253406,-81.2447
592,-0.000253408,-81.2449
592.1,-0.000253409,-81.245
592.2,-0.000253411,-81.2451
592.3,-0.000253412,-81.2453
592.4,-0.000253414,-81.2454
592.5,-0.000253415,-81.2455
592.6,-0.000253417,-81.2457
592.7,-0.000253418,-81.2458
592.8,-0.00025342,-81.2459
592.9,-0.000253421,-81.246
593,-0.000253423,-81.2462
593.1,-0.000253424,-81.2463
593.2,-0.000253426,-81.2464
593.3,-0.000253427,-81.2466
593.4,-0.000253429,-81.2467
593.5,-0.00025343,-81.2468
593.6,-0.000253431,-81.247
593.7,-0.000253433,-81.2471
593.8,-0.000253434,-81.2472
593.9,-0.000253436,-81.2474
594,-0.000253437,-81.2475
594.1,-0.000253439,-81.2476
594.2,-0.00025344,-81.2477
594.3,-0.000253441,-81.2479
594.4,-0.000253443,-81.248
594.5,-0.000253444,-81.2481
594.6,-0.000253445,-81.2483
594.7,-0.000253447,-81.2484
594.8,-0.000253448,-81.2485
594.9,-0.00025345,-81.2486
595,-0.000253451,-81.2488
595.1,-0.000253452,-81.2489
595.2,-0.000253454,-81.249
595.3,-0.000253455,-81.2492
595.4,-0.000253456,-81.2493
595.5,-0.000253458,-81.2494
595.6,-0.000253459,-81.2495
595.7,-0.00025346,-81.2497
595.8,-0.000253461,-81.2498
595.9,-0.000253463,-81.2499
596,-0.000253464,-81.2501
596.1,-0.000253465,-81.2502
596.2,-0.000253467,-81.2503
596.3,-0.000253468,-81.2504
596.4,-0.000253469,-81.2506
596.5,-0.00025347,-81.2507
596.6,-0.000253472,-81.2508
596.7,-0.000253473,-81.2509
596.8,-0.000253474,-81.2511
596.9,-0.000253475,-81.2512
597,-0.000253477,-81.2513
597.1,-0.000253478,-81.2514
597.2,-0.000253479,-81.2516
597.3,-0.00025348,-81.2517
597.4,-0.000253482,-81.2518
597.5,-0.000253483,-81.252
597.6,-0.000253484,-81.2521
597.7,-0.000253485,-81.2522
597.8,-0.000253486,-81.2523
597.9,-0.000253488,-81.2525
598,-0.000253489,-81.2526
598.1,-0.00025349,-81.2527
598.2,-0.000253491,-81.2528
598.3,-0.000253492,-81.253
598.4,-0.000253493,-81.2531
598.5,-0.000253495,-81.2532
598.6,-0.000253496,-81.2533
598.7,-0.000253497,-81.2535
598.8,-0.000253498,-81.2536
598.9,-0.000253499,-81.2537
599,-0.0002535,-81.2538
599.1,-0.000253502,-81.254
599.2,-0.000253503,-81.2541
599.3,-0.000253504,-81.2542
599.4,-0.000253505,-81.2543
599.5,-0.000253506,-81.2544
599.6,-0.000253507,-81.2546
599.7,-0.000253508,-81.2547
599.8,-0.000253509,-81.2548
599.9,-0.00025351,-81.2549
600,-0.000253511,-81.2551
600.1,-0.000253513,-81.2552
600.2,-0.000253514,-81.2553
600.3,-0.000253515,-81.2554
600.4,-0.000253516,-81.2556
600.5,-0.000253517,-81.2557
600.6,-0.000253518,-81.2558
600.7,-0.000253519,-81.2559
600.8,-0.00025352,-81.256
600.9,-0.000253521,-81.2562
601,-0.000253522,-81.2563
601.1,-0.000253523,-81.2564
601.2,-0.000253524,-81.2565
601.3,-0.000253525,-81.2567
601.4,-0.000253526,-81.2568
601.5,-0.000253527,-81.2569
601.6,-0.000253528,-81.257
601.7,-0.000253529,-81.2571
601.8,-0.00025353,-81.2573
601.9,-0.000253531,-81.2574
602,-0.000253532,-81.2575
602.1,-0.000253533,-81.2576
602.2,-0.000253534,-81.2578
602.3,-0.000253535,-81.2579
602.4,-0.000253536,-81.258
602.5,-0.000253537,-81.2581
602.6,-0.000253538,-81.2582
602.7,-0.000253539,-81.2584
602.8,-0.00025354,-81.2585
602.9,-0.000253541,-81.2586
603,-0.000253542,-81.2587
603.1,-0.000253543,-81.2588
603.2,-0.000253544,-81.259
603.3,-0.000253544,-81.2591
603.4,-0.000253545,-81.2592
603.5,-0.000253546,-81.2593
603.6,-0.000253547,-81.2594
603.7,-0.000253548,-81.2596
603.8,-0.000253549,-81.2597
603.9,-0.00025355,-81.2598
604,-0.000253551,-81.2599
604.1,-0.000253552,-81.26
604.2,-0.000253553,-81.2601
604.3,-0.000253553,-81.2603
604.4,-0.000253554,-81.2604
604.5,-0.000253555,-81.2605
604.6,-0.000253556,-81.2606
604.7,-0.000253557,-81.2607
604.8,-0.000253558,-81.2609
604.9,-0.000253559,-81.261
605,-0.000253559,-81.2611
605.1,-0.00025356,-81.2612
605.2,-0.000253561,-81.2613
605.3,-0.000253562,-81.2615
605.4,-0.000253563,-81.2616
605.5,-0.000253564,-81.2617
605.6,-0.000253564,-81.2618
605.7,-0.000253565,-81.2619
605.8,-0.000253566,-81.262
605.9,-0.000253567,-81.2622
606,-0.000253568,-81.2623
606.1,-0.000253568,-81.2624
606.2,-0.000253569,-81.2625
606.3,-0.00025357,-81.2626
606.4,-0.000253571,-81.2627
606.5,-0.000253572,-81.2629
606.6,-0.000253572,-81.263
606.7,-0.000253573,-81.2631
606.8,-0.000253574,-81.2632
606.9,-0.000253575,-81.2633
607,-0.000253575,-81.2634
607.1,-0.000253576,-81.2636
607.2,-0.000253577,-81.2637
607.3,-0.000253578,-81.2638
607.4,-0.000253578,-81.2639
607.5,-0.000253579,-81.264
607.6,-0.00025358,-81.2641
607.7,-0.000253581,-81.2643
607.8,-0.000253581,-81.2644
607.9,-0.000253582,-81.2645
608,-0.000253583,-81.2646
608.1,-0.000253583,-81.2647
608.2,-0.000253584,-81.2648
608.3,-0.000253585,-81.2649
608.4,-0.000253586,-81.2651
608.5,-0.000253586,-81.2652
608.6,-0.000253587,-81.2653
608.7,-0.000253588,-81.2654
608.8,-0.000253588,-81.2655
608.9,-0.000253589,-81.2656
609,-0.00025359,-81.2657
609.1,-0.00025359,-81.2659
609.2,-0.000253591,-81.266
609.3,-0.000253592,-81.2661
609.4,-0.000253592,-81.2662
609.5,-0.000253593,-81.2663
609.6,-0.000253594,-81.2664
609.7,-0.000253594,-81.2665
609.8,-0.000253595,-81.2667
609.9,-0.000253596,-81.2668
610,-0.000253596,-81.2669
610.1,-0.000253597,-81.267
610.2,-0.000253597,-81.2671
610.3,-0.000253598,-81.2672
610.4,-0.000253599,-81.2673
610.5,-0.000253599,-81.2674
610.6,-0.0002536,-81.2676
610.7,-0.000253601,-81.2677
610.8,-0.000253601,-81.2678
610.9,-0.000253602,-81.2679
611,-0.000253602,-81.268
611.1,-0.000253603,-81.2681
611.2,-0.000253604,-81.2682
611.3,-0.000253604,-81.2683
611.4,-0.000253605,-81.2685
611.5,-0.000253605,-81.2686
611.6,-0.000253606,-81.2687
611.7,-0.000253606,-81.2688
611.8,-0.000253607,-81.2689
611.9,-0.000253608,-81.269
612,-0.000253608,-81.2691
612.1,-0.000253609,-81.2692
612.2,-0.000253609,-81.2694
612.3,-0.00025361,-81.2695
612.4,-0.00025361,-81.2696
612.5,-0.000253611,-81.2697
612.6,-0.000253611,-81.2698
612.7,-0.000253612,-81.2699
612.8,-0.000253612,-81.27
612.9,-0.000253613,-81.2701
613,-0.000253613,-81.2702
613.1,-0.000253614,-81.2704
613.2,-0.000253614,-81.2705
613.3,-0.000253615,-81.2706
613.4,-0.000253615,-81.2707
613.5,-0.000253616,-81.2708
613.6,-0.000253616,-81.2709
613.7,-0.000253617,-81.271
613.8,-0.000253617,-81.2711
613.9,-0.000253618,-81.2712
614,-0.000253618,-81.2713
614.1,-0.000253619,-81.2715
614.2,-0.000253619,-81.2716
614.3,-0.00025362,-81.2717
614.4,-0.00025362,-81.2718
614.5,-0.000253621,-81.2719
614.6,-0.000253621,-81.272
614.7,-0.000253622,-81.2721
614.8,-0.000253622,-81.2722
614.9,-0.000253623,-81.2723
615,-0.000253623,-81.2724
615.1,-0.000253623,-81.2725
615.2,-0.000253624,-81.2727
615.3,-0.000253624,-81.2728
615.4,-0.000253625,-81.2729
615.5,-0.000253625,-81.273
615.6,-0.000253626,-81.2731
615.7,-0.000253626,-81.2732
615.8,-0.000253626,-81.2733
615.9,-0.000253627,-81.2734
616,-0.000253627,-81.2735
616.1,-0.000253628,-81.2736
616.2,-0.000253628,-81.2737
616.3,-0.000253628,-81.2738
616.4,-0.000253629,-81.2739
616.5,-0.000253629,-81.2741
616.6,-0.00025363,-81.2742
616.7,-0.00025363,-81.2743
616.8,-0.00025363,-81.2744
616.9,-0.000253631,-81.2745
617,-0.000253631,-81.2746
617.1,-0.000253632,-81.2747
617.2,-0.000253632,-81.2748
617.3,-0.000253632,-81.2749
617.4,-0.000253633,-81.275
617.5,-0.000253633,-81.2751
617.6,-0.000253633,-81.2752
617.7,-0.000253634,-81.2753
617.8,-0.000253634,-81.2754
617.9,-0.000253634,-81.2756
618,-0.000253635,-81.2757
618.1,-0.000253635,-81.2758
618.2,-0.000253635,-81.2759
618.3,-0.000253636,-81.276
618.4,-0.000253636,-81.2761
618.5,-0.000253636,-81.2762
618.6,-0.000253637,-81.2763
618.7,-0.000253637,-81.2764
618.8,-0.000253637,-81.2765
618.9,-0.000253638,-81.2766
619,-0.000253638,-81.2767
619.1,-0.000253638,-81.2768
619.2,-0.000253639,-81.2769
619.3,-0.000253639,-81.277
619.4,-0.000253639,-81.2771
619.5,-0.000253639,-81.2772
619.6,-0.00025364,-81.2773
619.7,-0.00025364,-81.2775
619.8,-0.00025364,-81.2776
619.9,-0.000253641,-81.2777
620,-0.000253641,-81.2778
620.1,-0.000253641,-81.2779
620.2,-0.000253641,-81.278
620.3,-0.000253642,-81.2781
620.4,-0.000253642,-81.2782
620.5,-0.000253642,-81.2783
620.6,-0.000253643,-81.2784
620.7,-0.000253643,-81.2785
620.8,-0.000253643,-81.2786
620.9,-0.000253643,-81.2787
621,-0.000253644,-81.2788
621.1,-0.000253644,-81.2789
621.2,-0.000253644,-81.279
621.3,-0.000253644,-81.2791
621.4,-0.000253644,-81.2792
621.5,-0.000253645,-81.2793
621.6,-0.000253645,-81.2794
621.7,-0.000253645,-81.2795
621.8,-0.000253645,-81.2796
621.9,-0.000253646,-81.2797
622,-0.000253646,-81.2798
622.1,-0.000253646,-81.2799
622.2,-0.000253646,-81.28
622.3,-0.000253646,-81.2801
622.4,-0.000253647,-81.2802
622.5,-0.000253647,-81.2803
622.6,-0.000253647,-81.2805
622.7,-0.000253647,-81.2806
622.8,-0.000253647,-81.2807
622.9,-0.000253648,-81.2808
623,-0.000253648,-81.2809
623.1,-0.000253648,-81.281
623.2,-0.000253648,-81.2811
623.3,-0.000253648,-81.2812
623.4,-0.000253649,-81.2813
623.5,-0.000253649,-81.2814
623.6,-0.000253649,-81.2815
623.7,-0.000253649,-81.2816
623.8,-0.000253649,-81.2817
623.9,-0.000253649,-81.2818
624,-0.000253649,-81.2819
624.1,-0.00025365,-81.282
624.2,-0.00025365,-81.2821
624.3,-0.00025365,-81.2822
624.4,-0.00025365,-81.2823
624.5,-0.00025365,-81.2824
624.6,-0.00025365,-81.2825
624.7,-0.000253651,-81.2826
624.8,-0.000253651,-81.2827
624.9,-0.000253651,-81.2828
625,-0.000253651,-81.2829
625.1,-0.000253651,-81.283
625.2,-0.000253651,-81.2831
625.3,-0.000253651,-81.2832
625.4,-0.000253651,-81.2833
625.5,-0.000253651,-81.2834
625.6,-0.000253652,-81.2835
625.7,-0.000253652,-81.2836
625.8,-0.000253652,-81.2837
625.9,-0.000253652,-81.2838
626,-0.000253652,-81.2839
626.1,-0.000253652,-81.284
626.2,-0.000253652,-81.2841
626.3,-0.000253652,-81.2842
626.4,-0.000253652,-81.2843
626.5,-0.000253652,-81.2844
626.6,-0.000253653,-81.2845
626.7,-0.000253653,-81.2846
626.8,-0.000253653,-81.2847
626.9,-0.000253653,-81.2848
627,-0.000253653,-81.2849
627.1,-0.000253653,-81.285
627.2,-0.000253653,-81.2851
627.3,-0.000253653,-81.2852
627.4,-0.000253653,-81.2853
627.5,-0.000253653,-81.2854
627.6,-0.000253653,-81.2855
627.7,-0.000253653,-81.2856
627.8,-0.000253653,-81.2857
627.9,-0.000253653,-81.2858
628,-0.000253653,-81.2859
628.1,-0.000253654,-81.286
628.2,-0.000253654,-81.2861
628.3,-0.000253654,-81.2861
628.4,-0.000253654,-81.2862
628.5,-0.000253654,-81.2863
628.6,-0.000253654,-81.2864
628.7,-0.000253654,-81.2865
628.8,-0.000253654,-81.2866
628.9,-0.000253654,-81.2867
629,-0.000253654,-81.2868
629.1,-0.000253654,-81.2869
629.2,-0.000253654,-81.287
629.3,-0.000253654,-81.2871
629.4,-0.000253654,-81.2872
629.5,-0.000253654,-81.2873
629.6,-0.000253654,-81.2874
629.7,-0.000253654,-81.2875
629.8,-0.000253654,-81.2876
629.9,-0.000253654,-81.2877
630,-0.000253654,-81.2878
630.1,-0.000253654,-81.2879
630.2,-0.000253654,-81.288
630.3,-0.000253654,-81.2881
630.4,-0.000253654,-81.2882
630.5,-0.000253654,-81.2883
630.6,-0.000253654,-81.2884
630.7,-0.000253654,-81.2885
630.8,-0.000253654,-81.2886
630.9,-0.000253654,-81.2887
631,-0.000253654,-81.2888
631.1,-0.000253654,-81.2889
631.2,-0.000253654,-81.289
631.3,-0.000253654,-81.289
631.4,-0.000253654,-81.2891
631.5,-0.000253654,-81.2892
631.6,-0.000253653,-81.2893
631.7,-0.000253653,-81.2894
631.8,-0.000253653,-81.2895
631.9,-0.000253653,-81.2896
632,-0.000253653,-81.2897
632.1,-0.000253653,-81.2898
632.2,-0.000253653,-81.2899
632.3,-0.000253653,-81.29
632.4,-0.000253653,-81.2901
632.5,-0.000253653,-81.2902
632.6,-0.000253653,-81.2903
632.7,-0.000253653,-81.2904
632.8,-0.000253653,-81.2905
632.9,-0.000253653,-81.2906
633,-0.000253653,-81.2907
633.1,-0.000253653,-81.2908
633.2,-0.000253652,-81.2908
633.3,-0.000253652,-81.2909
633.4,-0.000253652,-81.291
633.5,-0.000253652,-81.2911
633.6,-0.000253652,-81.2912
633.7,-0.000253652,-81.2913
633.8,-0.000253652,-81.2914
633.9,-0.000253652,-81.2915
634,-0.000253652,-81.2916
634.1,-0.000253652,-81.2917
634.2,-0.000253652,-81.2918
634.3,-0.000253651,-81.2919
634.4,-0.000253651,-81.292
634.5,-0.000253651,-81.2921
634.6,-0.000253651,-81.2922
634.7,-0.000253651,-81.2922
634.8,-0.000253651,-81.2923
634.9,-0.000253651,-81.2924
635,-0.000253651,-81.2925
635.1,-0.00025365,-81.2926
635.2,-0.00025365,-81.2927
635.3,-0.00025365,-81.2928
635.4,-0.00025365,-81.2929
635.5,-0.00025365,-81.293
635.6,-0.00025365,-81.2931
635.7,-0.00025365,-81.2932
635.8,-0.00025365,-81.2933
635.9,-0.000253649,-81.2934
636,-0.000253649,-81.2934
636.1,-0.000253649,-81.2935
636.2,-0.000253649,-81.2936
636.3,-0.000253649,-81.2937
636.4,-0.000253649,-81.2938
636.5,-0.000253649,-81.2939
636.6,-0.000253648,-81.294
636.7,-0.000253648,-81.2941
636.8,-0.000253648,-81.2942
636.9,-0.000253648,-81.2943
637,-0.000253648,-81.2944
637.1,-0.000253648,-81.2945
637.2,-0.000253647,-81.2945
637.3,-0.000253647,-81.2946
637.4,-0.000253647,-81.2947
637.5,-0.000253647,-81.2948
637.6,-0.000253647,-81.2949
637.7,-0.000253647,-81.295
637.8,-0.000253646,-81.2951
637.9,-0.000253646,-81.2952
638,-0.000253646,-81.2953
638.1,-0.000253646,-81.2954
638.2,-0.000253646,-81.2955
638.3,-0.000253645,-81.2955
638.4,-0.000253645,-81.2956
638.5,-0.000253645,-81.2957
638.6,-0.000253645,-81.2958
638.7,-0.000253645,-81.2959
638.8,-0.000253644,-81.296
638.9,-0.000253644,-81.2961
639,-0.000253644,-81.2962
639.1,-0.000253644,-81.2963
639.2,-0.000253644,-81.2964
639.3,-0.000253643,-81.2964
639.4,-0.000253643,-81.2965
639.5,-0.000253643,-81.2966
639.6,-0.000253643,-81.2967
639.7,-0.000253643,-81.2968
639.8,-0.000253642,-81.2969
639.9,-0.000253642,-81.297
640,-0.000253642,-81.2971
640.1,-0.000253642,-81.2972
640.2,-0.000253641,-81.2972
640.3,-0.000253641,-81.2973
640.4,-0.000253641,-81.2974
640.5,-0.000253641,-81.2975
640.6,-0.00025364,-81.2976
640.7,-0.00025364,-81.2977
640.8,-0.00025364,-81.2978
640.9,-0.00025364,-81.2979
641,-0.00025364,-81.298
641.1,-0.000253639,-81.298
641.2,-0.000253639,-81.2981
641.3,-0.000253639,-81.2982
641.4,-0.000253639,-81.2983
641.5,-0.000253638,-81.2984
641.6,-0.000253638,-81.2985
641.7,-0.000253638,-81.2986
641.8,-0.000253638,-81.2987
641.9,-0.000253637,-81.2988
642,-0.000253637,-81.2988
642.1,-0.000253637,-81.2989
642.2,-0.000253636,-81.299
642.3,-0.000253636,-81.2991
642.4,-0.000253636,-81.2992
642.5,-0.000253636,-81.2993
642.6,-0.000253635,-81.2994
642.7,-0.000253635,-81.2995
642.8,-0.000253635,-81.2995
642.9,-0.000253635,-81.2996
643,-0.000253634,-81.2997
643.1,-0.000253634,-81.2998
643.2,-0.000253634,-81.2999
643.3,-0.000253633,-81.3
643.4,-0.000253633,-81.3001
643.5,-0.000253633,-81.3001
643.6,-0.000253633,-81.3002
643.7,-0.000253632,-81.3003
643.8,-0.000253632,-81.3004
643.9,-0.000253632,-81.3005
644,-0.000253631,-81.3006
644.1,-0.000253631,-81.3007
644.2,-0.000253631,-81.3008
644.3,-0.00025363,-81.3008
644.4,-0.00025363,-81.3009
644.5,-0.00025363,-81.301
644.6,-0.00025363,-81.3011
644.7,-0.000253629,-81.3012
644.8,-0.000253629,-81.3013
644.9,-0.000253629,-81.3014
645,-0.000253628,-81.3014
645.1,-0.000253628,-81.3015
645.2,-0.000253628,-81.3016
645.3,-0.000253627,-81.3017
645.4,-0.000253627,-81.3018
645.5,-0.000253627,-81.3019
645.6,-0.000253626,-81.302
645.7,-0.000253626,-81.302
645.8,-0.000253626,-81.3021
645.9,-0.000253625,-81.3022
646,-0.000253625,-81.3023
646.1,-0.000253625,-81.3024
646.2,-0.000253624,-81.3025
646.3,-0.000253624,-81.3026
646.4,-0.000253624,-81.3026
646.5,-0.000253623,-81.3027
646.6,-0.000253623,-81.3028
646.7,-0.000253623,-81.3029
646.8,-0.000253622,-81.303
646.9,-0.000253622,-81.3031
647,-0.000253622,-81.3031
647.1,-0.000253621,-81.3032
647.2,-0.000253621,-81.3033
