environment | time (msec),interface | I_Ca | I_Catot (uA_per_uF),interface | membrane_potential | V_m (mV)
563.6,-0.000126575,-81.2758
563.7,-0.000126575,-81.276
563.8,-0.000126575,-81.2761
563.9,-0.000126576,-81.2762
564,-0.000126576,-81.2763
564.1,-0.000126576,-81.2764
564.2,-0.000126576,-81.2766
564.3,-0.000126577,-81.2767
564.4,-0.000126577,-81.2768
564.5,-0.000126577,-81.2769
564.6,-0.000126577,-81.277
564.7,-0.000126578,-81.2772
564.8,-0.000126578,-81.2773
564.9,-0.000126578,-81.2774
565,-0.000126578,-81.2775
565.1,-0.000126579,-81.2776
565.2,-0.000126579,-81.2778
565.3,-0.000126579,-81.2779
565.4,-0.000126579,-81.278
565.5,-0.000126579,-81.2781
565.6,-0.00012658,-81.2782
565.7,-0.00012658,-81.2783
565.8,-0.00012658,-81.2785
565.9,-0.00012658,-81.2786
566,-0.000126581,-81.2787
566.1,-0.000126581,-81.2788
566.2,-0.000126581,-81.2789
566.3,-0.000126581,-81.279
566.4,-0.000126581,-81.2792
566.5,-0.000126582,-81.2793
566.6,-0.000126582,-81.2794
566.7,-0.000126582,-81.2795
566.8,-0.000126582,-81.2796
566.9,-0.000126582,-81.2798
567,-0.000126583,-81.2799
567.1,-0.000126583,-81.28
567.2,-0.000126583,-81.2801
567.3,-0.000126583,-81.2802
567.4,-0.000126583,-81.2803
567.5,-0.000126584,-81.2804
567.6,-0.000126584,-81.2806
567.7,-0.000126584,-81.2807
567.8,-0.000126584,-81.2808
567.9,-0.000126584,-81.2809
568,-0.000126585,-81.281
568.1,-0.000126585,-81.2811
568.2,-0.000126585,-81.2813
568.3,-0.000126585,-81.2814
568.4,-0.000126585,-81.2815
568.5,-0.000126585,-81.2816
568.6,-0.000126586,-81.2817
568.7,-0.000126586,-81.2818
568.8,-0.000126586,-81.282
568.9,-0.000126586,-81.2821
569,-0.000126586,-81.2822
569.1,-0.000126586,-81.2823
569.2,-0.000126587,-81.2824
569.3,-0.000126587,-81.2825
569.4,-0.000126587,-81.2826
569.5,-0.000126587,-81.2828
569.6,-0.000126587,-81.2829
569.7,-0.000126587,-81.283
569.8,-0.000126588,-81.2831
569.9,-0.000126588,-81.2832
570,-0.000126588,-81.2833
570.1,-0.000126588,-81.2834
570.2,-0.000126588,-81.2836
570.3,-0.000126588,-81.2837
570.4,-0.000126588,-81.2838
570.5,-0.000126589,-81.2839
570.6,-0.000126589,-81.284
570.7,-0.000126589,-81.2841
570.8,-0.000126589,-81.2842
570.9,-0.000126589,-81.2843
571,-0.000126589,-81.2845
571.1,-0.000126589,-81.2846
571.2,-0.00012659,-81.2847
571.3,-0.00012659,-81.2848
571.4,-0.00012659,-81.2849
571.5,-0.00012659,-81.285
571.6,-0.00012659,-81.2851
571.7,-0.00012659,-81.2852
571.8,-0.00012659,-81.2854
571.9,-0.00012659,-81.2855
572,-0.000126591,-81.2856
572.1,-0.000126591,-81.2857
572.2,-0.000126591,-81.2858
572.3,-0.000126591,-81.2859
572.4,-0.000126591,-81.286
572.5,-0.000126591,-81.2861
572.6,-0.000126591,-81.2863
572.7,-0.000126591,-81.2864
572.8,-0.000126591,-81.2865
572.9,-0.000126592,-81.2866
573,-0.000126592,-81.2867
573.1,-0.000126592,-81.2868
573.2,-0.000126592,-81.2869
573.3,-0.000126592,-81.287
573.4,-0.000126592,-81.2871
573.5,-0.000126592,-81.2873
573.6,-0.000126592,-81.2874
573.7,-0.000126592,-81.2875
573.8,-0.000126592,-81.2876
573.9,-0.000126593,-81.2877
574,-0.000126593,-81.2878
574.1,-0.000126593,-81.2879
574.2,-0.000126593,-81.288
574.3,-0.000126593,-81.2881
574.4,-0.000126593,-81.2882
574.5,-0.000126593,-81.2884
574.6,-0.000126593,-81.2885
574.7,-0.000126593,-81.2886
574.8,-0.000126593,-81.2887
574.9,-0.000126593,-81.2888
575,-0.000126593,-81.2889
575.1,-0.000126594,-81.289
575.2,-0.000126594,-81.2891
575.3,-0.000126594,-81.2892
575.4,-0.000126594,-81.2893
575.5,-0.000126594,-81.2894
575.6,-0.000126594,-81.2896
575.7,-0.000126594,-81.2897
575.8,-0.000126594,-81.2898
575.9,-0.000126594,-81.2899
576,-0.000126594,-81.29
576.1,-0.000126594,-81.2901
576.2,-0.000126594,-81.2902
576.3,-0.000126594,-81.2903
576.4,-0.000126594,-81.2904
576.5,-0.000126594,-81.2905
576.6,-0.000126595,-81.2906
576.7,-0.000126595,-81.2907
576.8,-0.000126595,-81.2909
576.9,-0.000126595,-81.291
577,-0.000126595,-81.2911
577.1,-0.000126595,-81.2912
577.2,-0.000126595,-81.2913
577.3,-0.000126595,-81.2914
577.4,-0.000126595,-81.2915
577.5,-0.000126595,-81.2916
577.6,-0.000126595,-81.2917
577.7,-0.000126595,-81.2918
577.8,-0.000126595,-81.2919
577.9,-0.000126595,-81.292
578,-0.000126595,-81.2921
578.1,-0.000126595,-81.2922
578.2,-0.000126595,-81.2924
578.3,-0.000126595,-81.2925
578.4,-0.000126595,-81.2926
578.5,-0.000126595,-81.2927
578.6,-0.000126595,-81.2928
578.7,-0.000126595,-81.2929
578.8,-0.000126595,-81.293
578.9,-0.000126595,-81.2931
579,-0.000126595,-81.2932
579.1,-0.000126595,-81.2933
579.2,-0.000126596,-81.2934
579.3,-0.000126596,-81.2935
579.4,-0.000126596,-81.2936
579.5,-0.000126596,-81.2937
579.6,-0.000126596,-81.2938
579.7,-0.000126596,-81.2939
579.8,-0.000126596,-81.2941
579.9,-0.000126596,-81.2942
580,-0.000126596,-81.2943
580.1,-0.000126596,-81.2944
580.2,-0.000126596,-81.2945
580.3,-0.000126596,-81.2946
580.4,-0.000126596,-81.2947
580.5,-0.000126596,-81.2948
580.6,-0.000126596,-81.2949
580.7,-0.000126596,-81.295
580.8,-0.000126596,-81.2951
580.9,-0.000126596,-81.2952
581,-0.000126596,-81.2953
581.1,-0.000126596,-81.2954
581.2,-0.000126596,-81.2955
581.3,-0.000126596,-81.2956
581.4,-0.000126596,-81.2957
581.5,-0.000126596,-81.2958
581.6,-0.000126596,-81.2959
581.7,-0.000126596,-81.296
581.8,-0.000126596,-81.2961
581.9,-0.000126596,-81.2962
582,-0.000126596,-81.2963
582.1,-0.000126596,-81.2964
582.2,-0.000126596,-81.2966
582.3,-0.000126596,-81.2967
582.4,-0.000126596,-81.2968
582.5,-0.000126596,-81.2969
582.6,-0.000126596,-81.297
582.7,-0.000126596,-81.2971
582.8,-0.000126596,-81.2972
582.9,-0.000126596,-81.2973
583,-0.000126595,-81.2974
583.1,-0.000126595,-81.2975
583.2,-0.000126595,-81.2976
583.3,-0.000126595,-81.2977
583.4,-0.000126595,-81.2978
583.5,-0.000126595,-81.2979
583.6,-0.000126595,-81.298
583.7,-0.000126595,-81.2981
583.8,-0.000126595,-81.2982
583.9,-0.000126595,-81.2983
584,-0.000126595,-81.2984
584.1,-0.000126595,-81.2985
584.2,-0.000126595,-81.2986
584.3,-0.000126595,-81.2987
584.4,-0.000126595,-81.2988
584.5,-0.000126595,-81.2989
584.6,-0.000126595,-81.299
584.7,-0.000126595,-81.2991
584.8,-0.000126595,-81.2992
584.9,-0.000126595,-81.2993
585,-0.000126595,-81.2994
585.1,-0.000126595,-81.2995
585.2,-0.000126595,-81.2996
585.3,-0.000126595,-81.2997
585.4,-0.000126595,-81.2998
585.5,-0.000126595,-81.2999
585.6,-0.000126594,-81.3
585.7,-0.000126594,-81.3001
585.8,-0.000126594,-81.3002
585.9,-0.000126594,-81.3003
586,-0.000126594,-81.3004
586.1,-0.000126594,-81.3005
586.2,-0.000126594,-81.3006
586.3,-0.000126594,-81.3007
586.4,-0.000126594,-81.3008
586.5,-0.000126594,-81.3009
586.6,-0.000126594,-81.301
586.7,-0.000126594,-81.3011
586.8,-0.000126594,-81.3012
586.9,-0.000126594,-81.3013
587,-0.000126594,-81.3014
587.1,-0.000126594,-81.3015
587.2,-0.000126594,-81.3016
587.3,-0.000126593,-81.3017
587.4,-0.000126593,-81.3018
587.5,-0.000126593,-81.3019
587.6,-0.000126593,-81.302
587.7,-0.000126593,-81.3021
587.8,-0.000126593,-81.3022
587.9,-0.000126593,-81.3023
588,-0.000126593,-81.3024
588.1,-0.000126593,-81.3025
588.2,-0.000126593,-81.3026
588.3,-0.000126593,-81.3027
588.4,-0.000126593,-81.3028
588.5,-0.000126593,-81.3029
588.6,-0.000126592,-81.303
588.7,-0.000126592,-81.3031
588.8,-0.000126592,-81.3032
588.9,-0.000126592,-81.3033
589,-0.000126592,-81.3034
589.1,-0.000126592,-81.3035
589.2,-0.000126592,-81.3036
589.3,-0.000126592,-81.3037
589.4,-0.000126592,-81.3038
589.5,-0.000126592,-81.3039
589.6,-0.000126592,-81.304
589.7,-0.000126591,-81.3041
589.8,-0.000126591,-81.3042
589.9,-0.000126591,-81.3043
590,-0.000126591,-81.3044
590.1,-0.000126591,-81.3045
590.2,-0.000126591,-81.3046
590.3,-0.000126591,-81.3046
590.4,-0.000126591,-81.3047
590.5,-0.000126591,-81.3048
590.6,-0.000126591,-81.3049
590.7,-0.000126591,-81.305
590.8,-0.00012659,-81.3051
590.9,-0.00012659,-81.3052
591,-0.00012659,-81.3053
591.1,-0.00012659,-81.3054
591.2,-0.00012659,-81.3055
591.3,-0.00012659,-81.3056
591.4,-0.00012659,-81.3057
591.5,-0.00012659,-81.3058
591.6,-0.00012659,-81.3059
591.7,-0.000126589,-81.306
591.8,-0.000126589,-81.3061
591.9,-0.000126589,-81.3062
592,-0.000126589,-81.3063
592.1,-0.000126589,-81.3064
592.2,-0.000126589,-81.3065
592.3,-0.000126589,-81.3066
592.4,-0.000126589,-81.3067
592.5,-0.000126588,-81.3068
592.6,-0.000126588,-81.3069
592.7,-0.000126588,-81.307
592.8,-0.000126588,-81.307
592.9,-0.000126588,-81.3071
593,-0.000126588,-81.3072
593.1,-0.000126588,-81.3073
593.2,-0.000126588,-81.3074
593.3,-0.000126587,-81.3075
593.4,-0.000126587,-81.3076
593.5,-0.000126587,-81.3077
593.6,-0.000126587,-81.3078
593.7,-0.000126587,-81.3079
593.8,-0.000126587,-81.308
593.9,-0.000126587,-81.3081
594,-0.000126587,-81.3082
594.1,-0.000126586,-81.3083
594.2,-0.000126586,-81.3084
594.3,-0.000126586,-81.3085
594.4,-0.000126586,-81.3086
594.5,-0.000126586,-81.3086
594.6,-0.000126586,-81.3087
594.7,-0.000126586,-81.3088
594.8,-0.000126585,-81.3089
594.9,-0.000126585,-81.309
595,-0.000126585,-81.3091
595.1,-0.000126585,-81.3092
595.2,-0.000126585,-81.3093
595.3,-0.000126585,-81.3094
595.4,-0.000126585,-81.3095
595.5,-0.000126584,-81.3096
595.6,-0.000126584,-81.3097
595.7,-0.000126584,-81.3098
595.8,-0.000126584,-81.3099
595.9,-0.000126584,-81.31
596,-0.000126584,-81.31
596.1,-0.000126584,-81.3101
596.2,-0.000126583,-81.3102
596.3,-0.000126583,-81.3103
596.4,-0.000126583,-81.3104
596.5,-0.000126583,-81.3105
596.6,-0.000126583,-81.3106
596.7,-0.000126583,-81.3107
596.8,-0.000126583,-81.3108
596.9,-0.000126582,-81.3109
597,-0.000126582,-81.311
597.1,-0.000126582,-81.3111
597.2,-0.000126582,-81.3112
597.3,-0.000126582,-81.3112
597.4,-0.000126582,-81.3113
597.5,-0.000126581,-81.3114
597.6,-0.000126581,-81.3115
597.7,-0.000126581,-81.3116
597.8,-0.000126581,-81.3117
597.9,-0.000126581,-81.3118
598,-0.000126581,-81.3119
598.1,-0.00012658,-81.312
598.2,-0.00012658,-81.3121
598.3,-0.00012658,-81.3122
598.4,-0.00012658,-81.3122
598.5,-0.00012658,-81.3123
598.6,-0.00012658,-81.3124
598.7,-0.000126579,-81.3125
598.8,-0.000126579,-81.3126
598.9,-0.000126579,-81.3127
599,-0.000126579,-81.3128
599.1,-0.000126579,-81.3129
599.2,-0.000126578,-81.313
599.3,-0.000126578,-81.3131
599.4,-0.000126578,-81.3132
599.5,-0.000126578,-81.3132
599.6,-0.000126578,-81.3133
599.7,-0.000126578,-81.3134
599.8,-0.000126577,-81.3135
599.9,-0.000126577,-81.3136
600,-0.000126577,-81.3137
600.1,-0.000126577,-81.3138
600.2,-0.000126577,-81.3139
600.3,-0.000126577,-81.314
600.4,-0.000126576,-81.3141
600.5,-0.000126576,-81.3141
600.6,-0.000126576,-81.3142
600.7,-0.000126576,-81.3143
600.8,-0.000126576,-81.3144
600.9,-0.000126575,-81.3145
601,-0.000126575,-81.3146
601.1,-0.000126575,-81.3147
601.2,-0.000126575,-81.3148
601.3,-0.000126575,-81.3149
601.4,-0.000126574,-81.3149
601.5,-0.000126574,-81.315
601.6,-0.000126574,-81.3151
601.7,-0.000126574,-81.3152
601.8,-0.000126574,-81.3153
601.9,-0.000126573,-81.3154
602,-0.000126573,-81.3155
602.1,-0.000126573,-81.3156
602.2,-0.000126573,-81.3157
602.3,-0.000126573,-81.3157
602.4,-0.000126572,-81.3158
602.5,-0.000126572,-81.3159
602.6,-0.000126572,-81.316
602.7,-0.000126572,-81.3161
602.8,-0.000126572,-81.3162
602.9,-0.000126571,-81.3163
603,-0.000126571,-81.3164
603.1,-0.000126571,-81.3164
603.2,-0.000126571,-81.3165
603.3,-0.000126571,-81.3166
603.4,-0.00012657,-81.3167
603.5,-0.00012657,-81.3168
603.6,-0.00012657,-81.3169
603.7,-0.00012657,-81.317
603.8,-0.00012657,-81.3171
603.9,-0.000126569,-81.3171
604,-0.000126569,-81.3172
604.1,-0.000126569,-81.3173
604.2,-0.000126569,-81.3174
604.3,-0.000126569,-81.3175
604.4,-0.000126568,-81.3176
604.5,-0.000126568,-81.3177
604.6,-0.000126568,-81.3178
604.7,-0.000126568,-81.3178
604.8,-0.000126567,-81.3179
604.9,-0.000126567,-81.318
605,-0.000126567,-81.3181
605.1,-0.000126567,-81.3182
605.2,-0.000126567,-81.3183
605.3,-0.000126566,-81.3184
605.4,-0.000126566,-81.3184
605.5,-0.000126566,-81.3185
605.6,-0.000126566,-81.3186
605.7,-0.000126566,-81.3187
605.8,-0.000126565,-81.3188
605.9,-0.000126565,-81.3189
606,-0.000126565,-81.319
606.1,-0.000126565,-81.319
606.2,-0.000126564,-81.3191
606.3,-0.000126564,-81.3192
606.4,-0.000126564,-81.3193
606.5,-0.000126564,-81.3194
606.6,-0.000126563,-81.3195
606.7,-0.000126563,-81.3196
606.8,-0.000126563,-81.3196
606.9,-0.000126563,-81.3197
607,-0.000126563,-81.3198
607.1,-0.000126562,-81.3199
607.2,-0.000126562,-81.32
607.3,-0.000126562,-81.3201
607.4,-0.000126562,-81.3202
607.5,-0.000126561,-81.3202
607.6,-0.000126561,-81.3203
607.7,-0.000126561,-81.3204
607.8,-0.000126561,-81.3205
607.9,-0.00012656,-81.3206
608,-0.00012656,-81.3207
608.1,-0.00012656,-81.3207
608.2,-0.00012656,-81.3208
608.3,-0.00012656,-81.3209
608.4,-0.000126559,-81.321
608.5,-0.000126559,-81.3211
608.6,-0.000126559,-81.3212
608.7,-0.000126559,-81.3213
608.8,-0.000126558,-81.3213
608.9,-0.000126558,-81.3214
609,-0.000126558,-81.3215
609.1,-0.000126558,-81.3216
609.2,-0.000126557,-81.3217
609.3,-0.000126557,-81.3218
609.4,-0.000126557,-81.3218
609.5,-0.000126557,-81.3219
609.6,-0.000126556,-81.322
609.7,-0.000126556,-81.3221
609.8,-0.000126556,-81.3222
609.9,-0.000126556,-81.3223
610,-0.000126555,-81.3223
610.1,-0.000126555,-81.3224
610.2,-0.000126555,-81.3225
610.3,-0.000126555,-81.3226
610.4,-0.000126554,-81.3227
610.5,-0.000126554,-81.3228
610.6,-0.000126554,-81.3228
610.7,-0.000126554,-81.3229
610.8,-0.000126553,-81.323
610.9,-0.000126553,-81.3231
611,-0.000126553,-81.3232
611.1,-0.000126553,-81.3233
611.2,-0.000126552,-81.3233
611.3,-0.000126552,-81.3234
611.4,-0.000126552,-81.3235
611.5,-0.000126552,-81.3236
611.6,-0.000126551,-81.3237
611.7,-0.000126551,-81.3237
611.8,-0.000126551,-81.3238
611.9,-0.000126551,-81.3239
612,-0.00012655,-81.324
612.1,-0.00012655,-81.3241
612.2,-0.00012655,-81.3242
612.3,-0.000126549,-81.3242
612.4,-0.000126549,-81.3243
612.5,-0.000126549,-81.3244
612.6,-0.000126549,-81.3245
612.7,-0.000126548,-81.3246
612.8,-0.000126548,-81.3246
612.9,-0.000126548,-81.3247
613,-0.000126548,-81.3248
613.1,-0.000126547,-81.3249
613.2,-0.000126547,-81.325
613.3,-0.000126547,-81.3251
613.4,-0.000126547,-81.3251
613.5,-0.000126546,-81.3252
613.6,-0.000126546,-81.3253
613.7,-0.000126546,-81.3254
613.8,-0.000126546,-81.3255
613.9,-0.000126545,-81.3255
614,-0.000126545,-81.3256
614.1,-0.000126545,-81.3257
614.2,-0.000126544,-81.3258
614.3,-0.000126544,-81.3259
614.4,-0.000126544,-81.3259
614.5,-0.000126544,-81.326
614.6,-0.000126543,-81.3261
614.7,-0.000126543,-81.3262
614.8,-0.000126543,-81.3263
614.9,-0.000126543,-81.3263
615,-0.000126542,-81.3264
615.1,-0.000126542,-81.3265
615.2,-0.000126542,-81.3266
615.3,-0.000126541,-81.3267
615.4,-0.000126541,-81.3267
615.5,-0.000126541,-81.3268
615.6,-0.000126541,-81.3269
615.7,-0.00012654,-81.327
615.8,-0.00012654,-81.3271
615.9,-0.00012654,-81.3271
616,-0.000126539,-81.3272
616.1,-0.000126539,-81.3273
616.2,-0.000126539,-81.3274
616.3,-0.000126539,-81.3275
616.4,-0.000126538,-81.3275
616.5,-0.000126538,-81.3276
616.6,-0.000126538,-81.3277
616.7,-0.000126537,-81.3278
616.8,-0.000126537,-81.3279
616.9,-0.000126537,-81.3279
617,-0.000126537,-81.328
617.1,-0.000126536,-81.3281
617.2,-0.000126536,-81.3282
617.3,-0.000126536,-81.3283
617.4,-0.000126535,-81.3283
617.5,-0.000126535,-81.3284
617.6,-0.000126535,-81.3285
617.7,-0.000126535,-81.3286
617.8,-0.000126534,-81.3286
617.9,-0.000126534,-81.3287
618,-0.000126534,-81.3288
618.1,-0.000126533,-81.3289
618.2,-0.000126533,-81.329
618.3,-0.000126533,-81.329
618.4,-0.000126533,-81.3291
618.5,-0.000126532,-81.3292
618.6,-0.000126532,-81.3293
618.7,-0.000126532,-81.3294
618.8,-0.000126531,-81.3294
618.9,-0.000126531,-81.3295
619,-0.000126531,-81.3296
619.1,-0.000126531,-81.3297
619.2,-0.00012653,-81.3297
619.3,-0.00012653,-81.3298
619.4,-0.00012653,-81.3299
619.5,-0.000126529,-81.33
619.6,-0.000126529,-81.3301
619.7,-0.000126529,-81.3301
619.8,-0.000126528,-81.3302
619.9,-0.000126528,-81.3303
620,-0.000126528,-81.3304
620.1,-0.000126528,-81.3304
620.2,-0.000126527,-81.3305
620.3,-0.000126527,-81.3306
620.4,-0.000126527,-81.3307
620.5,-0.000126526,-81.3307
620.6,-0.000126526,-81.3308
620.7,-0.000126526,-81.3309
620.8,-0.000126525,-81.331
620.9,-0.000126525,-81.3311
621,-0.000126525,-81.3311
621.1,-0.000126525,-81.3312
621.2,-0.000126524,-81.3313
621.3,-0.000126524,-81.3314
621.4,-0.000126524,-81.3314
621.5,-0.000126523,-81.3315
621.6,-0.000126523,-81.3316
621.7,-0.000126523,-81.3317
621.8,-0.000126522,-81.3317
621.9,-0.000126522,-81.3318
622,-0.000126522,-81.3319
622.1,-0.000126521,-81.332
622.2,-0.000126521,-81.332
622.3,-0.000126521,-81.3321
622.4,-0.000126521,-81.3322
622.5,-0.00012652,-81.3323
622.6,-0.00012652,-81.3324
622.7,-0.00012652,-81.3324
622.8,-0.000126519,-81.3325
622.9,-0.000126519,-81.3326
623,-0.000126519,-81.3327
623.1,-0.000126518,-81.3327
623.2,-0.000126518,-81.3328
623.3,-0.000126518,-81.3329
623.4,-0.000126517,-81.333
623.5,-0.000126517,-81.333
623.6,-0.000126517,-81.3331
623.7,-0.000126516,-81.3332
623.8,-0.000126516,-81.3333
623.9,-0.000126516,-81.3333
624,-0.000126516,-81.3334
624.1,-0.000126515,-81.3335
624.2,-0.000126515,-81.3336
624.3,-0.000126515,-81.3336
624.4,-0.000126514,-81.3337
624.5,-0.000126514,-81.3338
624.6,-0.000126514,-81.3339
624.7,-0.000126513,-81.3339
624.8,-0.000126513,-81.334
624.9,-0.000126513,-81.3341
625,-0.000126512,-81.3342
625.1,-0.000126512,-81.3342
625.2,-0.000126512,-81.3343
625.3,-0.000126511,-81.3344
625.4,-0.000126511,-81.3345
625.5,-0.000126511,-81.3345
625.6,-0.00012651,-81.3346
625.7,-0.00012651,-81.3347
625.8,-0.00012651,-81.3348
625.9,-0.000126509,-81.3348
626,-0.000126509,-81.3349
626.1,-0.000126509,-81.335
626.2,-0.000126509,-81.335
626.3,-0.000126508,-81.3351
626.4,-0.000126508,-81.3352
626.5,-0.000126508,-81.3353
626.6,-0.000126507,-81.3353
626.7,-0.000126507,-81.3354
626.8,-0.000126507,-81.3355
626.9,-0.000126506,-81.3356
627,-0.000126506,-81.3356
627.1,-0.000126506,-81.3357
627.2,-0.000126505,-81.3358
627.3,-0.000126505,-81.3359
627.4,-0.000126505,-81.3359
627.5,-0.000126504,-81.336
627.6,-0.000126504,-81.3361
627.7,-0.000126504,-81.3361
627.8,-0.000126503,-81.3362
627.9,-0.000126503,-81.3363
628,-0.000126503,-81.3364
628.1,-0.000126502,-81.3364
628.2,-0.000126502,-81.3365
628.3,-0.000126502,-81.3366
628.4,-0.000126501,-81.3367
628.5,-0.000126501,-81.3367
628.6,-0.000126501,-81.3368
628.7,-0.0001265,-81.3369
628.8,-0.0001265,-81.3369
628.9,-0.0001265,-81.337
629,-0.000126499,-81.3371
629.1,-0.000126499,-81.3372
629.2,-0.000126499,-81.3372
629.3,-0.000126498,-81.3373
629.4,-0.000126498,-81.3374
629.5,-0.000126498,-81.3375
629.6,-0.000126497,-81.3375
629.7,-0.000126497,-81.3376
629.8,-0.000126497,-81.3377
629.9,-0.000126496,-81.3377
630,-0.000126496,-81.3378
630.1,-0.000126496,-81.3379
630.2,-0.000126495,-81.338
630.3,-0.000126495,-81.338
630.4,-0.000126495,-81.3381
630.5,-0.000126494,-81.3382
630.6,-0.000126494,-81.3382
630.7,-0.000126494,-81.3383
630.8,-0.000126493,-81.3384
630.9,-0.000126493,-81.3385
631,-0.000126493,-81.3385
631.1,-0.000126492,-81.3386
631.2,-0.000126492,-81.3387
631.3,-0.000126492,-81.3387
631.4,-0.000126491,-81.3388
631.5,-0.000126491,-81.3389
631.6,-0.000126491,-81.339
631.7,-0.00012649,-81.339
631.8,-0.00012649,-81.3391
631.9,-0.000126489,-81.3392
632,-0.000126489,-81.3392
632.1,-0.000126489,-81.3393
632.2,-0.000126488,-81.3394
632.3,-0.000126488,-81.3395
632.4,-0.000126488,-81.3395
632.5,-0.000126487,-81.3396
632.6,-0.000126487,-81.3397
632.7,-0.000126487,-81.3397
632.8,-0.000126486,-81.3398
632.9,-0.000126486,-81.3399
633,-0.000126486,-81.3399
633.1,-0.000126485,-81.34
633.2,-0.000126485,-81.3401
633.3,-0.000126485,-81.3402
633.4,-0.000126484,-81.3402
633.5,-0.000126484,-81.3403
633.6,-0.000126484,-81.3404
633.7,-0.000126483,-81.3404
633.8,-0.000126483,-81.3405
633.9,-0.000126483,-81.3406
634,-0.000126482,-81.3406
634.1,-0.000126482,-81.3407
634.2,-0.000126482,-81.3408
634.3,-0.000126481,-81.3409
634.4,-0.000126481,-81.3409
634.5,-0.00012648,-81.341
634.6,-0.00012648,-81.3411
634.7,-0.00012648,-81.3411
634.8,-0.000126479,-81.3412
634.9,-0.000126479,-81.3413
635,-0.000126479,-81.3413
635.1,-0.000126478,-81.3414
635.2,-0.000126478,-81.3415
635.3,-0.000126478,-81.3415
635.4,-0.000126477,-81.3416
635.5,-0.000126477,-81.3417
635.6,-0.000126477,-81.3418
635.7,-0.000126476,-81.3418
635.8,-0.000126476,-81.3419
635.9,-0.000126476,-81.342
636,-0.000126475,-81.342
636.1,-0.000126475,-81.3421
636.2,-0.000126474,-81.3422
636.3,-0.000126474,-81.3422
636.4,-0.000126474,-81.3423
636.5,-0.000126473,-81.3424
636.6,-0.000126473,-81.3424
636.7,-0.000126473,-81.3425
636.8,-0.000126472,-81.3426
636.9,-0.000126472,-81.3426
637,-0.000126472,-81.3427
637.1,-0.000126471,-81.3428
637.2,-0.000126471,-81.3429
637.3,-0.000126471,-81.3429
637.4,-0.00012647,-81.343
637.5,-0.00012647,-81.3431
637.6,-0.000126469,-81.3431
637.7,-0.000126469,-81.3432
637.8,-0.000126469,-81.3433
637.9,-0.000126468,-81.3433
638,-0.000126468,-81.3434
638.1,-0.000126468,-81.3435
638.2,-0.000126467,-81.3435
638.3,-0.000126467,-81.3436
638.4,-0.000126467,-81.3437
638.5,-0.000126466,-81.3437
638.6,-0.000126466,-81.3438
638.7,-0.000126466,-81.3439
638.8,-0.000126465,-81.3439
638.9,-0.000126465,-81.344
639,-0.000126464,-81.3441
639.1,-0.000126464,-81.3441
639.2,-0.000126464,-81.3442
639.3,-0.000126463,-81.3443
639.4,-0.000126463,-81.3443
639.5,-0.000126463,-81.3444
639.6,-0.000126462,-81.3445
639.7,-0.000126462,-81.3445
639.8,-0.000126462,-81.3446
639.9,-0.000126461,-81.3447
640,-0.000126461,-81.3447
640.1,-0.00012646,-81.3448
640.2,-0.00012646,-81.3449
640.3,-0.00012646,-81.3449
640.4,-0.000126459,-81.345
640.5,-0.000126459,-81.3451
640.6,-0.000126459,-81.3451
640.7,-0.000126458,-81.3452
640.8,-0.000126458,-81.3453
640.9,-0.000126458,-81.3453
641,-0.000126457,-81.3454
641.1,-0.000126457,-81.3455
641.2,-0.000126456,-81.3455
641.3,-0.000126456,-81.3456
641.4,-0.000126456,-81.3457
641.5,-0.000126455,-81.3457
641.6,-0.000126455,-81.3458
641.7,-0.000126455,-81.3459
641.8,-0.000126454,-81.3459
641.9,-0.000126454,-81.346
642,-0.000126453,-81.3461
642.1,-0.000126453,-81.3461
642.2,-0.000126453,-81.3462
642.3,-0.000126452,-81.3463
642.4,-0.000126452,-81.3463
642.5,-0.000126452,-81.3464
642.6,-0.000126451,-81.3465
642.7,-0.000126451,-81.3465
642.8,-0.000126451,-81.3466
642.9,-0.00012645,-81.3467
643,-0.00012645,-81.3467
643.1,-0.000126449,-81.3468
643.2,-0.000126449,-81.3469
643.3,-0.000126449,-81.3469
643.4,-0.000126448,-81.347
643.5,-0.000126448,-81.347
643.6,-0.000126448,-81.3471
643.7,-0.000126447,-81.3472
643.8,-0.000126447,-81.3472
643.9,-0.000126446,-81.3473
644,-0.000126446,-81.3474
644.1,-0.000126446,-81.3474
644.2,-0.000126445,-81.3475
644.3,-0.000126445,-81.3476
644.4,-0.000126445,-81.3476
644.5,-0.000126444,-81.3477
644.6,-0.000126444,-81.3478
644.7,-0.000126443,-81.3478
644.8,-0.000126443,-81.3479
644.9,-0.000126443,-81.348
645,-0.000126442,-81.348
645.1,-0.000126442,-81.3481
645.2,-0.000126442,-81.3482
645.3,-0.000126441,-81.3482
645.4,-0.000126441,-81.3483
645.5,-0.00012644,-81.3483
645.6,-0.00012644,-81.3484
645.7,-0.00012644,-81.3485
645.8,-0.000126439,-81.3485
645.9,-0.000126439,-81.3486
646,-0.000126439,-81.3487
646.1,-0.000126438,-81.3487
646.2,-0.000126438,-81.3488
646.3,-0.000126437,-81.3489
646.4,-0.000126437,-81.3489
646.5,-0.000126437,-81.349
646.6,-0.000126436,-81.349
646.7,-0.000126436,-81.3491
646.8,-0.000126436,-81.3492
646.9,-0.000126435,-81.3492
647,-0.000126435,-81.3493
